"esm.IDnum.w4","esm.PRO01.w4","esm.PRO03.w4","esm.PRO04.w4","esm.PRO05.w4","esm.BFI37.w4","esm.BFI21.w4","esm.BFI23.w4","esm.BFI09.w4","esm.BFI04.w4","esm.BFI36.w4","esm.BFI32.w4","esm.BFI13.w4","esm.BFI19.w4"
50556,8,1,4,13,1,3,1,3,1,3,3,4,1
50556,8,2,4,14,1,3,1,3,1,3,3,3,1
44638,24,3,1,3,2,4,3,3,1,4,2,2,4
44638,24,4,1,4,1,2,3,5,1,5,4,5,2
44638,24,2,2,6,3,1,3,3,1,4,3,5,3
44638,24,3,2,7,3,3,5,2,1,3,2,3,5
44638,24,4,2,8,2,5,5,2,1,2,2,1,4
44638,24,1,3,9,3,5,3,1,1,3,2,1,5
44638,24,3,3,11,1,5,1,1,1,1,3,3,5
44638,24,2,5,18,3,3,3,2,1,3,2,3,4
44638,24,1,6,21,2,5,2,2,1,2,3,2,1
44638,24,1,7,25,3,3,3,1,1,3,3,2,5
44638,24,2,7,26,4,4,5,3,1,3,2,3,4
44638,24,1,8,29,1,5,2,2,1,2,3,3,5
44638,24,2,8,30,4,3,3,3,1,3,3,3,2
44638,24,3,8,31,5,1,1,3,1,5,2,1,2
44638,24,4,8,32,4,2,5,3,1,3,2,3,4
44638,24,2,10,38,2,5,1,1,1,1,4,2,5
44638,24,1,11,41,2,1,3,4,1,5,4,3,1
44638,24,4,12,48,3,1,3,5,1,5,4,3,1
44638,24,1,14,53,5,3,3,1,4,1,1,1,5
44638,24,2,14,54,3,4,3,2,2,2,3,1,4
44638,24,4,14,56,2,3,4,1,2,2,4,2,4
44638,24,2,15,58,4,3,4,2,1,1,3,3,4
44638,24,1,16,61,NA,3,1,1,1,2,NA,2,5
44638,24,4,16,64,5,4,1,4,1,3,3,3,2
74435,26,1,1,1,1,2,1,5,1,5,4,5,1
74435,26,1,4,13,2,5,2,4,1,5,3,4,1
74435,26,2,4,14,1,1,2,1,2,4,3,3,4
74435,26,3,4,15,1,1,2,3,1,4,3,4,2
74435,26,4,4,16,NA,4,1,4,1,1,NA,4,1
74435,26,1,5,17,NA,5,2,3,2,1,NA,4,2
74435,26,2,5,18,1,2,2,3,1,1,3,4,1
74435,26,3,5,19,1,1,1,3,2,5,5,5,1
74435,26,4,5,20,1,5,2,4,1,5,5,5,2
74435,26,1,6,21,1,3,3,3,1,4,4,4,3
74435,26,2,6,22,1,1,1,4,1,5,4,5,1
74435,26,3,6,23,NA,5,4,4,1,1,NA,4,1
74435,26,4,6,24,NA,5,3,5,1,4,NA,4,1
74435,26,1,7,25,1,5,1,4,1,1,4,4,1
74435,26,2,7,26,1,5,2,4,1,1,4,5,1
74435,26,3,7,27,1,1,3,5,1,5,4,5,1
74435,26,4,7,28,NA,5,3,5,1,1,NA,5,1
74435,26,4,8,32,3,3,1,1,3,4,2,5,5
74435,26,2,9,34,NA,5,5,3,2,1,NA,3,1
74435,26,4,9,36,1,1,4,4,1,5,5,5,1
74435,26,4,10,40,1,1,2,3,1,5,5,5,1
74435,26,1,11,41,NA,5,4,4,2,1,NA,4,1
74435,26,3,13,51,NA,5,5,4,1,1,NA,3,1
74435,26,1,14,53,1,3,3,4,1,3,5,5,1
74435,26,4,15,60,NA,5,5,4,1,1,NA,3,1
74435,26,1,16,61,1,5,3,3,1,1,4,3,1
29431,14,2,1,2,1,3,2,3,1,3,3,3,4
29431,14,3,1,3,NA,3,4,4,2,3,NA,4,2
29431,14,4,1,4,NA,3,4,3,3,2,NA,3,2
29431,14,1,2,5,1,5,2,2,1,1,2,4,2
29431,14,2,2,6,3,3,4,2,2,3,2,3,2
29431,14,3,2,7,2,4,3,3,2,2,2,3,2
29431,14,4,2,8,4,1,2,3,1,4,4,4,3
29431,14,1,4,13,1,3,2,2,1,2,3,4,4
29431,14,4,4,16,1,1,4,4,1,4,5,3,4
29431,14,1,5,17,2,3,3,4,1,2,2,3,3
29431,14,4,7,28,2,4,2,4,1,3,2,4,2
29431,14,3,8,31,2,4,4,4,1,2,4,3,4
29431,14,2,9,34,2,4,4,4,1,2,2,4,3
29431,14,2,24,94,2,3,3,3,2,3,2,3,3
84638,1,2,1,2,1,2,3,4,1,4,3,4,2
87314,15,2,1,2,1,3,2,3,2,4,4,4,3
87314,15,1,2,5,1,3,1,4,2,5,4,4,2
87314,15,2,2,6,NA,5,5,4,1,1,NA,5,2
87314,15,3,2,7,2,3,2,2,3,2,4,3,4
87314,15,1,3,9,NA,4,1,4,1,4,NA,4,2
87314,15,2,3,10,1,5,1,4,1,4,3,4,2
87314,15,3,3,11,1,4,1,2,1,4,3,4,2
87314,15,4,3,12,1,4,1,4,1,4,4,5,1
87314,15,1,4,13,1,4,2,4,1,3,4,4,2
87314,15,2,4,14,NA,5,1,4,1,1,NA,4,2
87314,15,3,4,15,1,5,2,4,1,1,3,3,3
87314,15,4,4,16,NA,4,3,4,1,1,NA,4,2
87314,15,2,5,18,3,3,3,3,1,3,4,2,3
87314,15,3,5,19,1,1,2,3,2,4,3,3,4
87314,15,1,10,37,NA,4,1,3,2,1,NA,4,3
43778,25,1,1,1,1,2,2,4,1,4,4,5,1
43778,25,3,1,3,1,1,1,2,1,5,4,4,2
43778,25,4,1,4,1,1,2,3,1,5,4,5,1
43778,25,1,2,5,1,5,4,4,1,2,4,4,3
43778,25,2,2,6,1,4,2,4,1,4,4,5,3
43778,25,4,2,8,NA,5,1,4,1,1,NA,5,3
43778,25,1,3,9,1,3,2,4,1,4,4,5,1
43778,25,2,4,14,1,2,1,2,1,5,4,4,2
43778,25,1,5,17,1,3,3,4,1,4,4,4,2
43778,25,2,5,18,1,4,1,3,1,3,5,5,2
43778,25,3,5,19,1,3,2,4,1,4,4,5,1
43778,25,1,6,21,1,4,3,4,1,4,3,5,1
43778,25,2,6,22,2,2,1,4,1,4,4,5,2
43778,25,4,6,24,1,5,2,3,1,2,4,4,2
43778,25,1,7,25,1,2,2,3,1,5,4,5,2
43778,25,3,7,27,1,3,1,3,1,3,4,5,2
43778,25,4,7,28,1,3,2,4,1,3,4,5,1
43778,25,1,8,29,1,3,2,4,1,4,4,5,1
43778,25,3,8,31,1,2,1,3,1,4,4,5,2
43778,25,4,8,32,1,2,1,3,1,5,4,5,1
43778,25,4,9,36,1,3,2,4,1,3,4,5,1
43778,25,2,20,78,1,2,1,4,1,5,5,5,1
43778,25,3,20,79,NA,4,2,4,1,3,NA,5,1
43778,25,1,21,81,1,3,1,4,1,5,4,5,1
43778,25,3,21,83,1,3,2,4,1,4,4,5,1
47951,56,2,1,2,1,2,2,3,3,3,3,4,2
47951,56,3,1,3,1,3,1,3,2,2,3,4,2
47951,56,4,1,4,1,3,2,3,1,2,3,4,3
47951,56,1,2,5,1,5,2,4,1,2,3,4,2
47951,56,3,2,7,1,3,3,4,1,2,3,4,3
47951,56,4,2,8,1,4,4,4,1,3,4,4,3
47951,56,1,3,9,1,5,2,3,2,1,3,4,3
47951,56,2,3,10,1,5,2,4,1,2,3,4,2
47951,56,3,3,11,1,3,2,2,1,2,3,4,3
47951,56,4,3,12,1,3,2,4,2,3,4,5,2
47951,56,1,4,13,1,5,2,4,1,2,3,4,2
47951,56,2,4,14,1,5,3,3,2,2,3,4,2
47951,56,3,4,15,1,2,1,2,1,3,4,3,3
47951,56,4,4,16,2,4,2,3,2,3,2,4,3
47951,56,1,5,17,1,3,2,2,1,3,4,4,4
47951,56,2,5,18,1,3,4,4,1,2,3,4,2
47951,56,3,5,19,1,3,4,4,2,2,3,4,1
47951,56,4,5,20,1,3,4,4,2,3,4,3,2
47951,56,1,6,21,1,3,4,4,1,4,4,4,2
47951,56,2,6,22,1,5,2,4,1,2,3,4,2
47951,56,3,6,23,1,4,2,3,1,2,3,4,3
47951,56,4,6,24,1,3,4,4,2,4,4,4,2
47951,56,1,7,25,1,3,4,5,1,2,3,4,2
47951,56,2,7,26,1,4,4,4,1,2,3,4,2
47951,56,3,7,27,1,4,4,4,1,2,3,4,1
47951,56,4,7,28,1,3,4,4,1,3,3,4,2
47951,56,1,8,29,1,5,2,4,1,2,3,4,3
47951,56,2,8,30,1,4,2,3,1,3,3,4,3
47951,56,4,8,32,1,4,4,4,1,3,4,4,2
47951,56,1,9,33,1,5,2,3,1,2,3,4,3
47951,56,2,9,34,1,4,2,3,1,4,4,4,4
47951,56,3,9,35,1,3,3,4,1,3,4,4,2
47951,56,3,9,35,NA,4,4,4,1,3,NA,4,2
47951,56,4,9,36,1,4,2,3,1,2,3,4,3
47951,56,1,10,37,NA,5,2,3,1,2,NA,4,2
47951,56,2,10,38,1,4,2,2,1,2,3,4,4
47951,56,3,10,39,1,3,4,4,1,3,4,4,2
47951,56,4,10,40,1,4,4,4,1,3,4,4,2
47951,56,1,11,41,1,5,2,4,1,2,3,4,3
47951,56,2,11,42,1,5,1,3,1,3,3,4,3
47951,56,3,11,43,1,3,3,4,1,4,3,4,1
47951,56,4,11,44,1,2,4,4,1,3,4,4,2
47951,56,1,12,45,1,5,3,4,1,2,4,4,2
47951,56,2,12,46,1,4,2,4,1,3,4,4,2
47951,56,3,12,47,1,4,4,5,1,4,4,4,2
47951,56,4,12,48,1,3,4,3,1,3,4,4,2
47951,56,1,13,49,1,4,2,2,1,2,3,4,3
47951,56,3,13,51,2,4,3,4,1,3,3,4,3
47951,56,4,14,56,2,3,3,4,1,4,4,4,2
47951,56,3,15,59,1,3,2,4,1,3,4,4,2
47951,56,3,18,71,1,3,2,4,1,4,4,4,2
47951,56,1,20,77,1,3,2,4,1,3,4,4,2
47951,56,2,20,78,1,3,2,4,1,3,4,4,2
47951,56,1,21,81,1,3,2,4,1,2,4,4,2
47951,56,1,22,85,1,5,1,4,1,1,4,4,3
47951,56,2,22,86,1,2,1,3,1,3,4,4,3
40883,8,2,1,2,2,4,1,2,2,2,3,4,4
40883,8,1,15,57,1,4,3,3,2,2,4,4,3
40883,8,2,15,58,NA,4,3,4,2,2,NA,4,2
40883,8,2,19,74,NA,3,4,3,3,2,NA,4,2
40883,8,2,20,78,2,3,2,2,3,3,3,4,3
40883,8,2,22,86,2,2,3,2,2,3,3,4,3
40883,8,3,22,87,2,4,3,4,2,2,3,4,3
40883,8,1,23,89,2,4,3,3,2,2,3,4,3
82413,20,2,1,2,1,3,1,3,1,3,4,4,2
82413,20,1,2,5,1,3,3,5,1,3,3,3,2
82413,20,2,2,6,1,5,1,3,1,1,4,5,1
82413,20,1,3,9,1,3,3,3,2,4,4,5,2
82413,20,2,3,10,1,4,3,3,2,3,4,5,2
82413,20,3,3,11,1,2,2,1,2,2,3,3,2
82413,20,4,4,16,NA,5,4,5,2,1,NA,3,2
82413,20,2,5,18,1,3,1,1,1,2,3,5,2
82413,20,2,6,22,2,4,NA,2,2,2,3,2,4
82413,20,3,6,23,2,3,2,3,3,2,3,5,3
82413,20,2,7,26,2,3,2,3,3,2,3,4,2
82413,20,2,8,30,1,4,2,3,1,2,3,4,3
82413,20,2,9,34,NA,5,3,4,1,1,NA,3,1
82413,20,1,10,37,NA,1,1,3,1,4,NA,5,2
82413,20,4,10,40,3,1,3,1,1,4,3,3,3
82413,20,2,12,46,2,4,3,4,1,2,3,3,1
82413,20,3,12,47,1,3,3,4,1,3,3,3,1
82413,20,2,15,58,1,3,3,3,1,3,3,3,2
82413,20,4,17,68,1,3,1,3,1,2,3,3,2
82413,20,3,18,71,2,3,2,3,1,2,3,4,2
23980,6,2,1,2,2,3,3,4,2,5,3,4,3
23980,6,4,1,4,NA,5,5,4,2,1,NA,2,3
23980,6,4,2,8,NA,5,5,5,1,1,NA,3,2
23980,6,2,3,10,1,3,3,4,2,3,3,4,3
23980,6,2,5,18,1,5,3,5,1,1,3,4,3
23980,6,4,5,20,NA,5,3,3,3,1,NA,3,4
44255,14,3,1,3,1,1,2,4,2,NA,3,4,2
44255,14,1,18,69,1,1,2,2,1,4,3,3,2
44255,14,1,20,77,NA,3,2,3,2,3,4,4,3
44255,14,1,21,81,NA,5,1,3,1,1,NA,4,2
44255,14,2,21,82,1,3,1,3,1,2,4,3,3
44255,14,3,21,83,NA,5,2,3,1,1,NA,4,2
44255,14,4,21,84,1,5,1,2,1,3,NA,5,1
44255,14,2,22,86,1,5,1,3,1,1,4,4,3
44255,14,2,25,98,1,2,2,3,1,4,5,4,3
44255,14,1,26,101,1,3,2,2,3,4,5,4,2
44255,14,1,28,109,1,1,3,4,1,4,4,4,2
44255,14,4,31,124,1,2,5,4,1,3,3,1,3
44255,14,1,32,125,1,5,5,3,3,1,3,2,4
44255,14,1,345,1377,1,4,3,3,4,2,3,3,5
28861,37,2,1,2,1,2,1,2,1,3,4,5,3
28861,37,3,1,3,1,4,3,3,1,3,4,3,2
28861,37,4,1,4,NA,4,3,3,1,3,NA,4,2
28861,37,1,2,5,1,2,1,4,1,5,4,5,2
28861,37,2,2,6,NA,5,3,3,1,1,NA,3,2
28861,37,3,2,7,NA,3,2,3,2,2,NA,4,3
28861,37,4,2,8,1,2,3,4,1,4,3,3,2
28861,37,1,3,9,NA,4,2,3,2,2,NA,2,2
28861,37,2,3,10,2,2,3,4,2,3,4,3,2
28861,37,3,3,11,1,3,3,4,2,3,4,4,2
28861,37,4,3,12,1,2,2,3,1,4,4,3,2
28861,37,2,4,14,3,2,1,3,1,4,3,3,3
28861,37,3,4,15,1,2,3,4,1,4,4,3,2
28861,37,4,4,16,1,3,3,5,1,3,3,4,2
28861,37,1,5,17,1,4,2,3,1,3,3,3,2
28861,37,4,5,20,1,1,2,3,1,4,3,4,3
28861,37,1,6,21,1,2,1,3,1,4,3,4,2
28861,37,2,6,22,NA,4,2,3,1,3,NA,4,2
28861,37,4,6,24,1,2,2,5,1,5,4,5,2
28861,37,1,7,25,2,2,1,3,1,3,3,4,3
28861,37,2,7,26,2,2,1,3,1,4,3,5,3
28861,37,4,7,28,1,2,1,4,1,4,4,5,2
28861,37,1,8,29,1,3,2,3,1,3,3,3,2
28861,37,1,9,33,1,1,1,5,1,5,5,5,1
28861,37,3,9,35,1,2,1,4,1,4,3,3,1
28861,37,4,9,36,1,2,3,4,1,4,4,4,2
28861,37,4,10,40,1,2,2,3,1,3,3,4,3
28861,37,2,11,42,2,3,3,3,2,3,3,4,3
28861,37,3,11,43,NA,5,4,2,3,2,NA,3,2
28861,37,4,11,44,1,3,3,2,4,2,2,2,4
28861,37,1,12,45,NA,4,3,2,2,2,NA,3,3
28861,37,3,12,47,1,5,2,4,2,2,3,3,2
28861,37,4,12,48,1,4,2,3,2,2,3,3,2
28861,37,1,13,49,1,2,1,2,1,4,4,5,2
28861,37,2,14,54,1,1,1,3,1,3,4,5,1
28861,37,3,15,59,2,2,1,3,1,4,4,5,1
28861,37,3,16,63,1,2,3,2,1,4,4,5,3
25579,7,1,1,1,1,2,2,3,4,4,3,4,2
25579,7,3,13,51,1,2,4,3,2,4,3,4,3
25579,7,2,15,58,2,3,3,3,2,3,3,4,3
25579,7,3,18,71,1,3,2,3,2,4,3,4,2
25579,7,4,18,72,NA,5,1,3,2,2,NA,4,2
25579,7,1,19,73,NA,4,1,4,1,1,NA,4,2
25579,7,3,20,79,2,3,2,3,2,4,3,5,3
90375,8,2,1,2,2,5,1,5,1,5,4,4,2
90375,8,4,2,8,1,4,3,5,1,4,3,4,1
90375,8,4,3,12,3,2,4,2,3,3,3,3,3
90375,8,1,4,13,1,3,3,3,1,3,3,4,2
90375,8,4,4,16,1,5,1,4,1,1,3,3,3
90375,8,3,5,19,1,4,3,5,3,3,5,5,1
90375,8,4,5,20,4,1,3,3,1,4,2,5,3
90375,8,2,6,22,1,5,3,3,2,1,1,3,3
64875,2,3,1,3,3,1,3,4,1,5,3,4,2
64875,2,2,15,58,NA,5,2,4,1,1,NA,4,3
10623,23,3,1,3,1,5,2,4,1,2,4,5,2
10623,23,4,1,4,1,2,5,5,1,5,3,3,3
10623,23,2,2,6,2,2,3,4,1,5,3,4,3
10623,23,3,2,7,1,2,5,3,1,5,3,4,3
10623,23,1,3,9,3,5,3,3,2,2,3,5,4
10623,23,3,3,11,1,2,2,3,1,3,3,5,3
10623,23,1,5,17,2,3,5,5,1,4,4,4,3
10623,23,3,5,19,2,2,2,3,1,4,3,3,3
10623,23,3,7,27,2,3,4,4,2,3,3,3,2
10623,23,1,8,29,2,5,1,1,3,2,3,4,5
10623,23,4,8,32,NA,3,2,1,3,1,NA,4,5
10623,23,3,9,35,1,2,3,2,3,5,3,4,4
10623,23,4,9,36,NA,5,3,2,2,1,NA,2,4
10623,23,1,10,37,2,4,4,2,3,3,4,4,4
10623,23,2,10,38,2,3,2,2,3,2,3,4,4
10623,23,4,10,40,2,5,5,4,3,3,4,3,1
10623,23,1,11,41,1,4,4,5,2,1,3,4,2
10623,23,2,11,42,1,4,2,3,1,2,3,5,3
10623,23,3,11,43,2,3,2,1,4,3,3,4,3
10623,23,4,11,44,NA,4,4,5,3,2,NA,5,4
10623,23,2,14,54,2,4,4,4,2,4,3,4,3
10623,23,4,16,64,2,3,2,2,3,3,4,3,3
10623,23,4,17,68,2,2,2,5,1,4,4,4,2
99346,35,1,1,1,2,3,3,4,1,3,3,4,2
99346,35,4,13,52,1,2,3,5,1,3,3,3,2
99346,35,1,14,53,1,4,3,4,1,2,3,3,2
99346,35,2,14,54,1,4,3,4,1,3,3,3,1
99346,35,3,14,55,1,2,1,2,1,4,4,4,2
99346,35,4,14,56,1,1,2,3,1,4,3,4,2
99346,35,1,15,57,1,4,2,4,1,2,4,4,1
99346,35,2,15,58,NA,5,1,4,1,1,NA,5,1
99346,35,3,15,59,1,4,3,4,1,1,3,3,2
99346,35,4,15,60,2,3,2,4,1,3,3,4,2
99346,35,1,16,61,1,4,4,5,1,2,3,2,1
99346,35,2,16,62,1,2,3,4,1,3,3,3,1
99346,35,2,17,66,1,4,1,4,1,3,3,4,1
99346,35,4,17,68,1,2,1,3,1,4,3,4,1
99346,35,1,18,69,1,3,2,3,1,2,4,4,1
99346,35,2,18,70,1,5,5,4,1,2,3,3,2
99346,35,3,18,71,1,3,3,4,1,3,3,3,3
99346,35,4,18,72,1,1,2,3,1,5,4,4,1
99346,35,2,19,74,NA,5,5,5,1,1,NA,3,1
99346,35,3,19,75,NA,4,4,4,1,1,NA,3,1
99346,35,4,19,76,1,1,3,5,1,4,3,3,2
99346,35,1,20,77,1,5,2,3,1,1,4,4,2
99346,35,2,20,78,1,5,2,3,1,1,3,4,3
99346,35,3,20,79,1,2,1,2,1,3,3,4,1
99346,35,4,20,80,NA,4,4,5,1,1,NA,3,1
99346,35,1,21,81,1,3,1,2,1,2,4,5,2
99346,35,3,21,83,1,4,2,3,1,2,3,4,3
99346,35,4,21,84,2,1,2,4,1,4,3,4,2
99346,35,1,22,85,1,5,4,4,1,2,3,4,1
99346,35,2,22,86,1,1,1,1,1,4,3,3,2
99346,35,3,22,87,1,3,3,4,1,3,3,4,1
99346,35,1,23,89,1,4,1,2,1,2,4,4,1
99346,35,2,23,90,1,2,2,3,1,3,3,4,1
99346,35,1,27,105,1,4,1,4,1,2,3,4,2
99346,35,2,27,106,NA,NA,1,3,1,2,NA,4,3
42579,31,2,1,2,1,4,2,2,1,3,4,5,4
42579,31,3,1,3,1,2,1,4,1,4,5,5,3
42579,31,4,1,4,1,3,1,4,1,5,5,5,2
42579,31,1,2,5,1,2,1,4,1,4,4,5,1
42579,31,3,2,7,1,2,2,4,1,4,4,5,3
42579,31,4,2,8,1,5,2,2,1,1,3,5,4
42579,31,2,3,10,NA,5,3,5,1,1,NA,5,2
42579,31,3,3,11,NA,5,2,5,1,1,NA,5,1
42579,31,4,3,12,1,5,1,3,1,1,3,5,1
42579,31,1,4,13,1,3,2,3,1,3,4,4,1
42579,31,4,4,16,1,2,1,5,1,3,4,4,1
42579,31,1,5,17,NA,3,3,5,1,1,NA,5,2
42579,31,2,6,22,1,3,3,5,1,3,4,4,3
42579,31,1,7,25,1,2,2,4,1,4,3,5,3
42579,31,2,7,26,1,3,2,2,1,3,4,3,4
42579,31,4,7,28,1,1,1,3,1,3,3,5,4
42579,31,1,8,29,1,4,1,2,1,1,2,4,5
42579,31,4,9,36,NA,2,3,5,1,3,NA,4,2
42579,31,2,10,38,1,2,1,5,1,4,4,5,1
42579,31,3,10,39,1,2,3,5,1,5,4,4,1
42579,31,4,10,40,1,2,5,5,1,4,4,4,2
42579,31,1,11,41,1,2,1,3,3,3,3,4,5
42579,31,4,11,44,1,1,3,5,1,5,5,5,3
42579,31,1,13,49,1,1,5,5,1,5,4,4,4
42579,31,2,13,50,1,1,4,5,1,5,3,4,4
42579,31,4,13,52,1,4,1,3,1,2,4,4,5
42579,31,1,14,53,1,2,2,5,3,3,4,4,4
42579,31,4,14,56,1,1,3,1,1,1,3,4,3
42579,31,4,15,60,1,4,1,5,1,2,3,3,5
42579,31,3,17,67,NA,5,1,5,1,1,NA,4,2
42579,31,1,18,69,1,4,1,4,1,2,4,3,3
56559,11,2,1,2,1,2,1,5,2,4,4,4,2
56559,11,3,1,3,1,3,1,4,1,3,4,3,1
56559,11,4,1,4,1,4,3,4,1,2,3,3,1
56559,11,1,2,5,1,2,1,5,1,4,4,3,3
56559,11,2,2,6,NA,5,5,4,1,1,NA,3,1
56559,11,3,2,7,1,4,3,5,1,3,4,3,1
56559,11,4,2,8,1,5,3,5,1,1,2,2,2
56559,11,2,3,10,1,4,1,4,1,2,4,3,2
56559,11,4,3,12,NA,5,4,4,2,1,NA,3,1
56559,11,1,4,13,1,4,3,4,2,2,3,2,1
56559,11,4,6,24,1,3,4,3,1,3,3,2,2
19599,1,1,1,1,1,3,3,2,2,2,3,4,3
10579,30,2,1,2,1,3,4,4,2,2,4,4,2
10579,30,3,1,3,NA,5,5,5,3,1,NA,3,1
10579,30,4,1,4,2,2,2,4,2,3,4,3,1
10579,30,1,2,5,1,5,3,3,2,2,4,5,2
10579,30,2,2,6,2,4,2,3,2,3,4,5,1
10579,30,3,2,7,2,2,2,2,1,3,4,5,1
10579,30,4,2,8,NA,5,5,5,2,2,NA,3,2
10579,30,1,3,9,1,2,5,4,3,2,4,4,2
10579,30,2,3,10,NA,4,2,3,3,2,NA,4,3
10579,30,3,3,11,2,4,4,3,3,2,4,4,2
10579,30,4,3,12,2,2,3,4,2,3,4,4,2
10579,30,1,4,13,2,3,3,3,3,3,4,4,2
10579,30,2,4,14,2,5,3,3,3,2,4,4,2
10579,30,3,4,15,2,5,2,2,3,2,4,3,3
10579,30,4,4,16,2,2,3,3,2,3,4,4,2
10579,30,1,5,17,2,3,3,3,3,3,4,4,3
10579,30,3,5,19,NA,4,4,4,2,1,NA,3,2
10579,30,4,5,20,NA,5,4,4,2,2,NA,3,2
10579,30,1,6,21,2,3,3,3,2,2,4,3,2
10579,30,3,6,23,NA,5,2,4,3,2,NA,4,3
10579,30,4,6,24,2,4,3,2,4,2,4,3,3
10579,30,1,7,25,2,2,2,3,2,4,4,3,2
10579,30,4,7,28,2,2,2,3,1,3,4,4,1
10579,30,2,8,30,NA,5,2,3,2,1,NA,3,1
10579,30,3,8,31,2,4,3,4,2,2,4,3,1
10579,30,1,10,37,1,3,1,3,2,3,4,3,2
10579,30,3,11,43,2,3,2,3,1,3,4,4,1
10579,30,1,12,45,2,3,3,3,2,3,4,3,1
10579,30,1,13,49,2,3,3,3,3,2,4,3,3
10579,30,4,17,68,NA,5,5,3,3,1,NA,4,2
1180,34,2,1,2,1,3,1,2,1,3,3,3,3
1180,34,2,14,54,1,3,2,3,3,3,3,3,4
1180,34,3,14,55,1,4,4,3,3,3,3,3,4
1180,34,1,15,57,1,2,2,1,3,3,3,3,5
1180,34,2,15,58,1,3,2,2,3,3,3,3,5
1180,34,3,15,59,1,3,4,3,2,3,3,3,3
1180,34,4,15,60,1,2,2,3,1,4,4,4,3
1180,34,1,16,61,NA,4,4,3,2,2,NA,2,3
1180,34,2,16,62,1,3,1,3,2,3,3,3,3
1180,34,2,17,66,1,3,2,3,2,5,3,4,4
1180,34,3,17,67,1,1,2,4,1,5,4,3,2
1180,34,1,18,69,1,2,1,4,1,5,4,5,2
1180,34,2,18,70,NA,4,3,3,2,3,NA,3,4
1180,34,3,18,71,1,3,1,3,1,4,4,4,3
1180,34,4,18,72,1,3,2,3,1,3,3,3,3
1180,34,2,19,74,1,4,3,3,1,3,3,3,4
1180,34,3,19,75,NA,5,2,3,2,2,NA,3,4
1180,34,4,19,76,NA,4,3,3,2,2,NA,3,4
1180,34,1,20,77,1,3,2,3,3,2,3,3,4
1180,34,2,20,78,1,2,1,3,2,3,3,4,3
1180,34,3,20,79,1,2,2,3,2,3,3,3,3
1180,34,4,20,80,1,2,3,3,2,2,3,3,5
1180,34,1,21,81,1,4,1,3,2,3,3,3,4
1180,34,2,21,82,1,5,1,2,2,2,4,3,3
1180,34,4,21,84,NA,3,3,3,3,3,NA,3,3
1180,34,2,22,86,1,5,1,1,3,3,3,3,5
1180,34,3,22,87,1,1,3,4,2,4,4,4,4
1180,34,4,22,88,NA,4,3,3,2,3,NA,3,4
1180,34,1,23,89,1,4,1,2,2,3,3,3,4
1180,34,2,23,90,1,3,1,5,1,4,4,3,1
1180,34,1,24,93,1,1,3,4,2,3,5,3,3
1180,34,4,24,96,1,1,1,3,1,5,5,4,2
1180,34,3,25,99,NA,4,4,3,2,2,NA,3,3
1180,34,4,28,112,1,2,2,2,1,5,5,5,3
32073,25,2,1,2,1,3,2,4,2,4,3,4,1
32073,25,4,1,4,1,3,1,4,1,5,5,5,1
32073,25,1,2,5,NA,5,2,5,1,2,NA,3,1
32073,25,3,2,7,1,2,2,4,1,5,4,5,1
32073,25,4,2,8,1,5,4,5,2,3,4,5,1
32073,25,1,3,9,1,2,1,3,1,5,4,5,2
32073,25,2,3,10,1,4,3,5,1,3,5,4,1
32073,25,3,3,11,1,2,1,4,1,4,4,5,1
32073,25,4,3,12,1,4,4,4,1,3,4,3,1
32073,25,1,4,13,1,3,1,5,1,5,5,5,1
32073,25,4,4,16,1,3,1,4,1,4,4,5,1
32073,25,1,5,17,NA,5,1,4,2,3,NA,5,2
32073,25,2,5,18,1,2,1,2,2,5,4,5,2
32073,25,3,5,19,1,5,3,3,2,1,2,4,2
32073,25,3,6,23,1,1,1,3,1,5,5,5,2
32073,25,2,7,26,2,3,2,2,4,2,4,4,1
32073,25,4,7,28,1,3,1,3,1,5,4,5,1
32073,25,3,9,35,1,2,3,2,2,3,4,4,3
32073,25,2,10,38,1,5,3,3,2,2,1,5,1
32073,25,4,10,40,1,3,2,4,1,5,4,5,1
32073,25,2,11,42,1,4,3,4,1,3,4,5,1
32073,25,4,11,44,NA,5,1,2,2,1,NA,5,3
32073,25,4,12,48,1,2,2,5,1,5,4,5,1
32073,25,1,14,53,NA,5,2,3,2,1,NA,4,1
32073,25,3,14,55,1,3,2,3,2,5,5,5,1
51446,23,1,1,0,1,5,2,3,2,2,1,3,3
51446,23,2,1,2,1,5,1,3,1,2,1,3,3
51446,23,4,1,4,1,3,2,4,1,4,4,4,3
51446,23,1,3,9,2,5,2,2,2,4,4,4,5
51446,23,2,3,10,2,4,5,2,2,3,2,2,4
51446,23,3,3,11,1,5,3,3,2,2,1,3,4
51446,23,4,3,12,3,4,3,4,2,2,3,2,2
51446,23,1,4,13,NA,5,1,3,3,1,NA,4,3
51446,23,2,4,14,2,5,3,3,2,2,3,4,3
51446,23,3,4,15,3,4,5,4,4,2,2,3,4
51446,23,4,4,16,2,4,2,3,3,3,3,3,3
51446,23,1,5,17,2,3,2,3,2,4,2,4,3
51446,23,2,5,18,2,5,4,3,2,1,2,3,4
51446,23,2,6,22,NA,4,2,4,3,1,NA,3,5
51446,23,1,9,33,NA,4,2,4,2,3,NA,3,2
51446,23,2,10,38,3,5,4,5,2,2,3,4,4
