"esm.IDnum.w7","esm.PRO01.w7","esm.PRO03.w7","esm.PRO04.w7","esm.PRO05.w7","esm.BFI37.w7","esm.BFI21.w7","esm.BFI23.w7","esm.BFI09.w7","esm.BFI04.w7","esm.BFI36.w7","esm.BFI32.w7","esm.BFI13.w7","esm.BFI19.w7"
28355,77,3,47,187,2,3,4,4,2,3,3,4,2
28355,77,4,47,188,3,4,1,4,1,2,3,2,2
28355,77,1,48,189,1,3,4,4,2,3,3,3,2
28355,77,2,48,190,3,2,3,4,2,4,3,3,2
28355,77,1,49,193,3,4,2,4,2,3,3,4,2
28355,77,4,49,196,1,4,4,4,2,3,3,2,2
28355,77,1,50,197,3,3,3,3,2,3,3,3,4
28355,77,2,54,214,2,3,3,4,1,4,3,4,2
28355,77,2,55,218,2,3,3,4,3,3,3,4,2
28355,77,3,55,219,2,4,3,3,2,3,3,3,2
28355,77,4,55,220,3,2,3,3,2,4,2,3,2
28355,77,1,56,221,2,3,2,4,2,3,4,3,2
28355,77,1,57,225,4,4,4,3,2,2,2,3,2
39941,53,1,1,1,2,4,2,4,1,2,3,4,1
39941,53,4,1,4,1,2,1,5,1,4,4,4,1
39941,53,1,2,5,1,3,3,4,1,5,3,5,2
39941,53,4,2,8,1,5,4,4,1,1,1,5,1
39941,53,1,3,9,NA,5,2,5,1,1,NA,3,1
39941,53,4,3,12,1,4,2,4,1,3,3,5,2
39941,53,1,4,13,1,2,2,4,1,4,4,5,1
39941,53,4,4,16,1,4,2,4,1,2,4,4,1
39941,53,1,5,17,1,3,2,5,1,3,5,5,1
39941,53,1,6,21,3,5,3,2,1,1,2,4,1
39941,53,1,7,25,1,3,2,3,1,3,3,4,1
39941,53,4,7,28,1,5,3,1,4,1,3,1,4
39941,53,1,8,29,1,2,2,5,1,3,3,3,1
39941,53,1,9,33,NA,5,3,4,1,1,NA,3,1
39941,53,1,10,37,1,1,1,4,1,5,5,5,1
39941,53,3,10,39,NA,5,2,5,1,1,NA,5,1
39941,53,4,10,40,NA,5,3,5,1,1,NA,4,1
39941,53,3,11,43,1,3,3,5,1,2,3,5,2
39941,53,4,11,44,NA,5,4,5,1,1,NA,5,1
39941,53,1,12,45,1,3,2,5,1,3,4,5,1
39941,53,2,12,46,1,3,2,4,1,3,3,4,2
39941,53,3,12,47,1,3,1,4,1,4,5,5,1
39941,53,4,12,48,1,1,1,4,1,3,3,5,1
39941,53,1,13,49,1,3,3,3,2,3,3,5,1
39941,53,3,13,51,NA,5,3,4,1,1,NA,5,1
39941,53,4,13,52,1,5,3,5,1,3,5,5,1
39941,53,1,14,53,1,3,2,5,1,3,4,5,2
39941,53,2,14,54,1,2,2,5,1,1,4,5,1
39941,53,3,14,55,NA,5,1,4,1,2,NA,4,2
39941,53,1,15,57,2,3,2,5,1,3,3,4,1
39941,53,3,15,59,NA,3,1,5,1,1,NA,5,2
39941,53,1,16,61,1,2,1,2,1,3,3,3,4
39941,53,2,16,62,NA,4,3,5,1,1,NA,5,3
39941,53,3,16,63,NA,5,3,5,1,3,NA,5,1
39941,53,2,17,66,1,1,1,4,1,4,4,4,1
39941,53,3,17,67,1,3,2,4,1,1,5,5,1
39941,53,4,17,68,1,1,1,5,1,4,3,5,1
39941,53,1,18,69,1,1,1,5,1,5,4,4,1
39941,53,2,18,70,1,4,1,5,1,1,4,5,1
39941,53,3,18,71,1,5,1,5,1,1,4,5,1
39941,53,4,18,72,1,5,1,5,1,1,3,5,1
39941,53,1,19,73,1,3,1,5,1,3,4,5,1
39941,53,4,19,76,1,4,1,3,1,3,4,5,1
39941,53,2,20,78,1,5,2,5,1,1,3,5,1
39941,53,4,21,84,NA,5,2,5,1,1,NA,5,1
39941,53,4,22,88,NA,5,3,5,1,1,NA,5,1
39941,53,2,23,90,1,3,1,3,1,3,3,3,1
39941,53,1,26,101,1,2,1,4,1,3,4,5,1
39941,53,2,27,106,1,5,1,4,1,1,3,5,1
39941,53,3,28,111,1,5,1,3,1,3,3,5,3
39941,53,4,28,112,1,5,1,2,1,1,3,5,3
39941,53,4,32,128,1,3,3,4,1,3,3,5,1
39941,53,1,33,129,1,5,1,5,1,1,3,4,2
882,96,1,1,1,4,2,2,5,1,4,1,3,2
882,96,4,1,4,4,2,5,2,1,5,2,3,2
882,96,1,2,5,2,5,1,4,2,2,5,4,3
882,96,1,3,9,2,2,1,5,2,4,4,4,2
882,96,3,3,11,1,1,1,4,1,5,5,5,1
882,96,1,4,13,1,2,1,5,1,4,4,4,2
882,96,1,5,17,1,4,1,5,1,3,5,5,2
882,96,2,5,18,1,5,1,4,1,1,5,5,3
882,96,3,5,19,1,3,2,4,1,3,5,4,2
882,96,4,5,20,1,3,1,4,1,2,5,4,2
882,96,1,6,21,2,2,1,5,1,4,5,4,2
882,96,2,6,22,2,3,2,5,1,4,4,4,1
882,96,3,6,23,1,1,1,2,4,3,5,4,4
882,96,1,7,25,1,2,1,5,1,4,5,4,2
882,96,3,7,27,2,5,1,4,2,1,4,4,3
882,96,3,8,31,2,4,2,4,3,2,4,4,2
882,96,4,8,32,1,5,4,4,1,2,5,4,1
882,96,1,9,33,2,1,2,2,2,3,4,4,3
882,96,3,9,35,1,3,5,3,1,3,4,3,3
882,96,4,9,36,1,3,2,3,1,3,5,4,3
882,96,3,10,39,2,1,2,5,1,3,4,4,2
882,96,4,10,40,1,3,2,4,2,5,5,5,3
882,96,1,11,41,2,3,2,4,2,4,4,4,3
882,96,2,11,42,1,2,2,4,1,4,5,5,2
882,96,3,11,43,1,3,2,2,1,3,5,5,4
882,96,1,12,45,1,2,2,4,1,4,5,4,1
882,96,1,13,49,2,3,3,5,1,3,4,4,1
882,96,2,13,50,2,4,2,3,2,2,4,4,3
882,96,4,13,52,2,2,2,4,1,4,4,4,1
882,96,4,15,60,1,1,4,4,2,4,5,3,3
882,96,1,16,61,2,2,1,4,1,4,4,4,2
882,96,1,17,65,1,2,2,4,1,4,5,5,2
882,96,2,17,66,2,4,3,4,1,2,4,4,2
882,96,3,17,67,1,2,2,3,1,4,5,4,2
882,96,4,17,68,1,2,3,5,1,4,5,5,1
882,96,1,18,69,3,2,1,4,1,3,4,4,2
882,96,2,18,70,2,4,2,3,1,4,4,4,2
882,96,3,18,71,1,5,4,3,1,2,4,1,2
882,96,4,19,76,2,5,3,3,1,2,4,4,1
882,96,1,20,77,2,2,5,5,1,3,4,3,3
882,96,2,20,78,3,3,4,5,1,3,5,3,1
882,96,3,20,79,1,2,1,5,1,3,5,5,1
882,96,3,21,83,1,3,2,4,1,3,5,4,1
882,96,4,21,84,1,2,1,4,1,4,5,4,1
882,96,1,22,85,1,1,2,5,1,5,5,5,1
882,96,2,22,86,2,2,2,4,2,4,4,3,1
882,96,4,22,88,1,2,1,5,1,5,5,5,1
882,96,1,23,89,1,1,3,5,1,5,5,4,1
882,96,2,23,90,1,2,2,4,1,5,5,4,1
882,96,1,24,93,1,3,1,5,1,5,5,4,3
882,96,2,25,98,1,5,2,3,1,1,1,4,3
882,96,3,25,99,1,4,1,3,2,1,3,4,3
882,96,4,25,100,1,1,3,4,1,5,5,4,1
882,96,1,26,101,1,3,1,3,1,2,5,5,3
882,96,3,26,103,1,5,1,2,2,1,5,5,3
882,96,1,27,105,2,4,1,4,1,2,4,4,3
882,96,2,27,106,2,5,1,2,1,2,4,4,3
882,96,3,27,107,2,1,5,4,1,4,3,3,1
882,96,4,27,108,3,3,5,2,2,4,3,3,3
882,96,2,28,110,2,3,3,4,1,3,4,3,3
882,96,3,28,111,1,4,2,3,2,2,4,3,4
882,96,4,28,112,2,1,2,5,1,4,4,4,1
882,96,2,29,114,2,4,4,4,1,2,3,3,3
882,96,4,29,116,1,4,1,4,1,1,5,4,3
882,96,3,30,119,1,1,4,5,1,5,5,5,2
882,96,4,30,120,1,3,2,4,1,3,5,4,1
882,96,1,31,121,1,1,1,5,1,5,4,4,1
882,96,3,31,123,NA,4,2,1,2,1,NA,3,4
882,96,1,32,125,1,4,3,5,1,1,3,4,1
882,96,3,32,127,2,2,4,5,1,5,4,4,1
882,96,4,32,128,NA,5,5,4,1,1,NA,1,1
882,96,4,33,132,1,4,2,3,1,3,4,4,3
882,96,4,34,136,1,2,4,5,1,5,5,5,1
882,96,1,35,137,2,5,4,5,1,1,4,4,3
882,96,4,35,140,1,2,4,5,1,4,4,4,1
882,96,2,36,142,NA,5,5,5,1,1,NA,1,1
882,96,1,37,145,1,2,2,5,1,4,5,4,1
882,96,3,37,147,1,1,4,5,1,4,4,4,1
882,96,4,37,148,1,2,5,5,1,4,3,3,1
882,96,4,38,152,2,2,5,5,1,4,4,3,1
882,96,2,39,154,2,3,5,5,1,3,4,3,1
882,96,4,39,156,2,2,2,4,1,4,4,4,1
882,96,1,40,157,1,2,1,5,1,4,4,4,1
882,96,4,40,160,1,2,1,5,1,4,4,4,1
882,96,4,41,164,2,1,2,5,1,4,4,4,1
882,96,1,42,165,1,2,2,5,1,4,4,3,1
882,96,1,43,169,1,3,3,5,1,3,4,3,1
882,96,3,43,171,1,5,4,5,1,1,4,3,1
882,96,1,44,173,2,3,3,3,2,3,3,3,3
882,96,3,44,175,1,1,1,4,1,4,4,4,2
882,96,4,44,176,2,3,2,4,1,3,4,4,1
882,96,2,45,178,2,3,4,4,2,2,4,2,3
882,96,2,46,182,2,3,5,4,1,2,3,1,3
882,96,4,47,188,1,1,2,5,1,5,5,4,2
882,96,1,48,189,2,5,5,4,1,1,1,2,2
882,96,4,48,192,1,2,3,4,1,4,5,4,1
64696,19,1,1,0,3,3,1,2,2,3,4,5,4
64696,19,1,1,1,2,2,3,3,2,4,4,4,3
64696,19,4,1,4,1,2,2,3,1,3,4,4,3
64696,19,1,4,13,1,3,1,1,1,3,4,4,5
64696,19,1,6,21,1,2,3,4,1,4,4,5,2
64696,19,4,7,28,1,3,2,4,1,4,4,4,1
64696,19,1,8,29,1,5,2,4,1,2,4,5,1
64696,19,4,10,40,2,4,2,2,2,4,4,4,4
64696,19,4,11,44,NA,5,4,3,2,2,NA,4,4
64696,19,1,12,45,1,2,4,5,1,5,5,5,2
64696,19,4,13,52,1,5,1,3,1,3,4,5,2
64696,19,1,14,53,1,5,1,2,1,2,4,5,4
64696,19,3,14,55,2,4,2,2,3,4,3,5,5
64696,19,4,15,60,1,2,3,3,1,3,5,5,3
64696,19,2,16,62,1,3,2,3,2,4,4,5,4
64696,19,4,16,64,1,3,1,2,1,4,4,5,4
64696,19,3,17,67,1,1,3,4,1,5,5,5,2
64696,19,4,17,68,1,4,2,3,1,3,3,5,2
64696,19,1,23,89,1,3,3,3,3,4,4,4,4
83106,18,4,1,4,1,3,1,5,1,5,5,5,1
83106,18,1,2,5,NA,5,1,5,1,1,NA,5,1
83106,18,4,2,8,NA,5,1,3,1,1,NA,5,2
83106,18,1,3,9,1,2,2,5,1,5,5,5,1
83106,18,1,4,13,1,2,3,4,1,5,5,5,1
83106,18,4,4,16,1,2,2,5,1,4,5,5,1
83106,18,3,5,19,1,3,1,5,1,4,4,5,1
83106,18,4,5,20,NA,5,1,5,1,1,NA,5,1
83106,18,1,6,21,1,2,1,5,1,5,4,5,1
83106,18,4,6,24,1,2,2,5,1,4,5,5,1
83106,18,1,7,25,NA,5,1,5,1,1,NA,5,1
83106,18,4,7,28,NA,5,2,5,1,1,NA,5,2
83106,18,1,8,29,1,5,1,5,1,4,5,5,1
83106,18,2,8,30,1,2,2,5,1,4,5,5,1
83106,18,4,8,32,1,3,1,5,1,5,5,5,1
83106,18,2,9,34,1,5,5,5,1,1,NA,5,1
83106,18,2,10,38,1,2,3,5,1,4,5,5,1
83106,18,1,12,45,NA,5,2,5,1,1,NA,5,1
96859,19,1,1,1,3,3,3,3,1,4,3,3,2
96859,19,2,358,1430,3,3,2,5,2,3,5,4,1
96859,19,4,358,1432,1,1,2,4,1,4,4,5,1
96859,19,1,359,1433,2,1,1,3,1,5,4,4,1
96859,19,1,360,1437,1,1,1,5,1,4,4,5,1
96859,19,1,361,1441,1,1,1,4,1,4,5,5,1
96859,19,1,362,1445,1,3,3,4,1,2,3,3,2
96859,19,4,362,1448,1,5,2,3,1,1,4,4,2
96859,19,4,363,1452,1,2,1,4,1,3,5,5,2
96859,19,1,364,1453,1,3,1,4,1,4,4,5,1
96859,19,1,365,1457,NA,5,3,5,1,3,NA,4,1
96859,19,1,366,1461,2,3,3,3,1,2,4,4,1
96859,19,4,366,1464,1,2,3,3,1,4,4,4,1
96859,19,1,367,1465,1,2,1,4,1,3,5,4,1
96859,19,4,368,1472,2,1,1,3,1,5,4,4,2
96859,19,4,369,1476,3,3,3,4,2,2,3,4,1
96859,19,1,370,1477,1,2,1,4,1,5,5,5,2
96859,19,4,370,1480,1,2,2,3,1,3,5,4,2
96859,19,1,371,1481,1,4,1,2,1,3,4,5,1
37388,39,1,1,0,4,1,1,1,1,5,4,NA,4
37388,39,1,1,1,2,2,1,2,1,2,2,5,4
37388,39,3,1,3,1,4,4,4,1,3,3,5,2
37388,39,4,1,4,NA,3,5,5,1,1,NA,3,1
37388,39,4,2,8,1,1,4,5,1,5,1,5,1
37388,39,1,3,9,1,3,5,5,1,3,1,4,1
37388,39,3,4,15,1,5,3,3,1,1,3,4,3
37388,39,1,6,21,1,3,4,4,1,4,1,4,1
37388,39,1,7,25,NA,5,3,3,1,1,NA,3,3
37388,39,2,7,26,NA,4,1,3,1,1,NA,5,3
37388,39,3,7,27,NA,5,2,3,1,1,NA,5,3
37388,39,4,7,28,2,3,3,5,1,3,4,5,3
37388,39,1,8,29,1,5,1,1,1,1,1,5,3
37388,39,2,8,30,NA,3,5,5,1,1,NA,4,2
37388,39,3,8,31,NA,2,4,4,1,1,NA,2,3
37388,39,4,8,32,1,2,3,5,1,2,2,4,1
37388,39,4,9,36,3,5,5,4,1,2,1,4,3
37388,39,1,10,37,NA,5,2,5,1,1,NA,5,2
37388,39,2,10,38,2,5,1,3,1,3,1,5,3
37388,39,3,10,39,1,5,1,3,1,1,2,5,3
37388,39,4,10,40,NA,4,5,3,3,1,NA,1,3
37388,39,1,11,41,1,4,1,5,1,1,1,3,2
37388,39,2,11,42,1,5,2,4,1,2,1,4,3
37388,39,3,11,43,3,3,2,1,3,1,1,3,5
37388,39,1,12,45,1,3,1,3,1,1,1,5,3
37388,39,2,12,46,NA,3,3,3,1,1,NA,3,4
37388,39,3,12,47,1,5,4,3,1,1,1,5,4
37388,39,3,15,59,NA,4,2,1,3,1,NA,3,5
37388,39,4,18,72,4,5,5,3,1,1,1,1,4
37388,39,3,19,75,3,5,3,5,3,1,1,4,3
37388,39,4,19,76,1,5,5,5,2,1,1,3,3
37388,39,1,27,105,1,3,5,5,1,1,3,5,3
37388,39,3,27,107,3,5,3,5,1,1,3,5,3
37388,39,4,27,108,1,3,2,5,1,2,1,5,4
37388,39,1,28,109,1,3,3,4,1,1,1,4,3
37388,39,2,28,110,3,3,1,1,2,1,2,4,4
37388,39,3,28,111,1,4,3,4,1,2,1,4,3
37388,39,3,29,115,2,3,3,5,1,1,2,5,2
37388,39,4,29,116,1,5,5,5,1,1,1,5,1
38264,3,2,1,2,1,5,3,3,3,1,4,3,4
38264,3,1,5,17,1,3,1,3,1,3,5,4,2
38264,3,1,6,21,1,4,1,3,1,3,3,4,2
36738,2,2,1,2,3,3,3,1,3,4,2,5,1
36738,2,1,2,5,NA,5,5,5,3,1,NA,4,2
39519,36,1,1,1,1,3,2,2,3,2,3,3,3
39519,36,4,1,4,2,3,2,2,3,2,2,1,3
39519,36,4,2,8,NA,3,3,2,4,1,NA,2,4
39519,36,4,3,12,NA,3,3,2,5,1,NA,3,4
39519,36,1,4,13,1,4,3,2,4,1,1,3,4
39519,36,4,4,16,2,4,3,2,4,2,2,3,3
39519,36,1,5,17,3,1,2,3,2,3,2,3,3
39519,36,4,5,20,2,4,2,1,5,1,3,2,5
39519,36,1,6,21,3,5,3,3,3,1,3,2,4
39519,36,4,6,24,2,2,2,2,3,3,4,3,2
39519,36,1,7,25,2,2,2,2,2,4,3,3,3
39519,36,4,7,28,2,4,3,1,3,1,4,4,5
39519,36,4,10,40,2,3,3,2,1,3,3,3,4
39519,36,3,11,43,2,2,2,2,1,3,5,4,3
39519,36,4,11,44,NA,2,2,3,1,1,NA,2,3
39519,36,1,12,45,1,3,3,3,1,2,5,3,3
39519,36,2,12,46,2,2,2,3,1,4,4,3,3
39519,36,4,12,48,3,3,2,3,1,2,3,4,2
39519,36,1,13,49,2,1,3,3,1,4,4,3,3
39519,36,2,13,50,3,1,2,3,1,3,2,3,3
39519,36,1,14,53,1,3,2,2,1,3,5,4,3
39519,36,2,14,54,2,3,2,3,1,3,4,2,2
39519,36,2,15,58,NA,3,4,3,1,2,NA,2,3
39519,36,3,15,59,NA,4,4,3,2,1,NA,3,4
39519,36,4,17,68,1,4,2,3,1,2,5,5,2
39519,36,1,18,69,1,2,2,3,1,3,4,3,2
39519,36,1,19,73,1,3,3,3,1,3,5,3,2
39519,36,2,23,90,2,5,5,2,2,2,5,3,3
39519,36,3,23,91,1,5,3,2,2,1,5,3,2
39519,36,1,25,97,1,3,3,2,1,3,4,3,3
39519,36,2,25,98,2,2,3,4,1,4,4,3,3
39519,36,1,26,101,1,3,4,2,1,2,4,3,3
39519,36,2,26,102,2,2,3,3,2,2,4,3,3
39519,36,4,26,104,3,4,3,2,1,1,4,3,3
39519,36,1,27,105,1,2,3,3,1,3,4,3,2
39519,36,1,28,109,1,4,3,3,1,2,5,3,4
8951,5,1,1,0,4,3,2,4,1,3,4,4,2
8951,5,1,1,1,1,2,3,4,1,3,2,3,2
8951,5,4,1,4,2,5,4,2,4,2,2,3,4
8951,5,1,2,5,NA,5,2,3,2,2,NA,4,2
8951,5,1,4,13,2,3,4,4,2,2,3,3,2
61632,6,1,1,1,5,2,1,3,1,5,4,4,2
61632,6,4,1,4,2,2,3,4,2,4,4,4,1
61632,6,1,2,5,1,4,4,4,2,4,3,4,4
61632,6,1,4,13,1,2,2,4,1,5,4,4,2
61632,6,1,5,17,1,3,3,4,1,4,4,4,2
61632,6,4,5,20,1,1,2,4,1,5,4,5,1
85019,112,1,1,0,4,3,1,4,1,3,3,4,2
85019,112,3,1,3,NA,2,3,4,2,2,NA,3,3
85019,112,4,1,4,NA,3,3,4,1,1,NA,3,2
85019,112,1,2,5,2,3,2,3,2,4,4,4,2
85019,112,3,2,7,NA,5,5,4,1,2,NA,2,2
85019,112,4,2,8,2,3,3,3,1,2,4,3,2
85019,112,1,3,9,NA,5,5,5,1,1,NA,1,2
85019,112,2,3,10,2,5,2,2,1,3,4,4,2
85019,112,3,3,11,2,2,2,3,1,4,4,4,2
85019,112,4,3,12,NA,4,3,3,1,2,NA,3,3
85019,112,1,4,13,NA,4,3,4,1,1,NA,3,2
85019,112,2,4,14,NA,4,3,3,1,2,NA,3,3
85019,112,3,4,15,NA,3,4,2,1,2,NA,3,3
85019,112,1,5,17,NA,4,4,4,1,1,NA,3,3
85019,112,2,5,18,NA,3,3,3,1,2,NA,3,3
85019,112,3,5,19,NA,3,3,3,1,2,NA,3,3
85019,112,4,5,20,2,2,1,2,1,2,4,3,2
85019,112,1,6,21,NA,5,5,5,1,1,NA,2,1
85019,112,2,6,22,NA,3,3,3,1,1,NA,3,3
85019,112,3,6,23,2,2,3,4,1,4,4,3,2
85019,112,4,6,24,NA,4,3,3,1,1,NA,3,3
85019,112,1,7,25,NA,4,4,4,1,2,NA,3,2
85019,112,2,7,26,NA,3,3,3,1,3,NA,3,3
85019,112,3,7,27,NA,3,3,2,1,2,NA,3,3
85019,112,4,7,28,NA,3,3,4,1,3,NA,3,2
85019,112,1,8,29,NA,3,3,3,1,2,NA,3,2
85019,112,2,8,30,NA,4,3,5,1,3,NA,4,2
85019,112,3,8,31,NA,4,4,4,1,2,NA,4,2
85019,112,4,8,32,NA,4,3,3,1,2,NA,3,2
85019,112,1,9,33,2,2,3,3,1,4,4,3,2
85019,112,2,9,34,NA,3,2,3,1,3,NA,3,2
85019,112,3,9,35,NA,5,5,5,1,2,NA,2,1
85019,112,4,9,36,1,2,4,5,1,4,4,4,1
85019,112,1,10,37,NA,4,1,4,1,2,NA,3,1
85019,112,2,10,38,NA,3,3,3,1,2,NA,4,2
85019,112,3,10,39,NA,3,2,3,1,1,NA,4,2
85019,112,4,10,40,NA,3,3,4,1,2,NA,3,3
85019,112,1,11,41,NA,5,5,5,1,2,NA,2,1
85019,112,2,11,42,NA,3,2,3,1,2,NA,3,2
85019,112,3,11,43,2,1,2,4,1,4,4,4,2
85019,112,4,11,44,2,2,2,4,1,2,4,4,2
85019,112,1,12,45,NA,5,5,5,1,2,NA,2,3
85019,112,2,12,46,NA,3,4,4,1,2,NA,3,3
85019,112,3,12,47,NA,4,3,3,2,2,NA,3,3
85019,112,4,12,48,NA,3,3,3,2,2,NA,3,3
85019,112,1,13,49,NA,5,4,5,1,2,NA,2,2
85019,112,2,13,50,NA,4,3,4,1,2,NA,3,3
85019,112,3,13,51,NA,2,4,4,1,2,NA,3,2
85019,112,4,13,52,NA,5,4,5,1,2,NA,2,2
85019,112,1,14,53,NA,4,4,4,1,2,NA,2,2
85019,112,2,14,54,2,2,2,3,1,4,4,3,3
85019,112,3,14,55,NA,4,4,4,1,2,NA,3,3
85019,112,4,14,56,NA,4,3,3,1,2,NA,3,2
85019,112,1,15,57,2,2,2,4,1,3,4,4,2
85019,112,3,15,59,NA,3,3,3,1,3,NA,3,2
85019,112,4,15,60,NA,4,2,3,1,2,NA,3,2
85019,112,1,16,61,NA,2,2,3,1,2,NA,2,2
85019,112,2,16,62,NA,4,4,3,1,2,NA,2,3
85019,112,3,16,63,NA,4,4,3,1,2,NA,3,3
85019,112,4,16,64,NA,3,3,2,1,3,NA,3,3
85019,112,2,17,66,NA,4,3,2,2,1,NA,3,3
85019,112,3,17,67,NA,4,3,2,2,1,NA,2,4
85019,112,4,17,68,NA,2,3,3,1,3,NA,3,3
85019,112,1,18,69,NA,4,4,4,1,1,NA,2,1
85019,112,2,18,70,NA,4,2,3,1,2,NA,3,3
85019,112,3,18,71,NA,4,4,3,1,2,NA,3,2
85019,112,4,18,72,NA,4,3,4,1,1,NA,3,2
85019,112,1,19,73,NA,4,3,3,1,3,NA,3,3
85019,112,2,19,74,1,2,3,4,1,4,5,4,1
85019,112,3,19,75,2,2,3,4,1,4,4,4,2
85019,112,4,19,76,2,4,3,4,1,5,4,5,2
85019,112,1,20,77,NA,5,5,2,1,1,NA,2,2
85019,112,2,20,78,2,1,3,4,1,4,4,4,2
85019,112,3,20,79,NA,4,3,3,1,2,NA,3,3
85019,112,4,20,80,NA,4,2,3,1,3,NA,3,3
85019,112,1,21,81,NA,4,4,4,1,2,NA,3,2
85019,112,2,21,82,NA,4,3,3,1,2,NA,3,3
85019,112,3,21,83,NA,4,4,4,2,2,NA,2,3
85019,112,4,21,84,NA,2,2,3,1,2,NA,3,2
85019,112,1,22,85,NA,4,3,3,2,1,NA,3,4
85019,112,2,22,86,NA,4,3,2,1,2,NA,2,3
85019,112,3,22,87,NA,2,3,3,2,2,NA,3,3
85019,112,4,22,88,NA,4,3,2,1,2,NA,3,3
85019,112,1,23,89,2,2,3,4,1,4,4,3,3
85019,112,2,23,90,NA,4,3,3,2,2,NA,3,3
85019,112,3,23,91,NA,4,2,2,2,2,NA,3,3
85019,112,4,23,92,NA,4,2,3,1,2,NA,3,4
85019,112,1,24,93,NA,4,3,3,1,2,NA,3,2
85019,112,2,24,94,NA,4,3,3,1,2,NA,3,3
85019,112,3,24,95,NA,4,3,4,2,2,NA,2,3
85019,112,4,24,96,NA,4,3,3,1,2,NA,3,2
85019,112,1,25,97,NA,4,3,3,3,2,NA,3,3
85019,112,2,25,98,NA,4,4,3,2,2,NA,3,2
85019,112,3,25,99,NA,4,3,3,1,2,NA,3,3
85019,112,4,25,100,NA,4,2,3,2,2,NA,3,3
85019,112,1,26,101,NA,4,3,2,2,2,NA,3,3
85019,112,2,26,102,NA,4,4,3,2,2,NA,3,3
85019,112,3,26,103,NA,4,3,3,2,3,NA,3,3
85019,112,4,26,104,NA,3,3,3,2,2,NA,3,3
85019,112,1,27,105,NA,4,2,3,2,3,NA,3,2
85019,112,2,27,106,NA,5,2,3,1,2,NA,3,2
85019,112,3,27,107,NA,4,3,3,2,2,NA,3,3
85019,112,4,27,108,NA,3,3,3,2,3,NA,2,3
85019,112,1,28,109,NA,4,4,4,1,2,NA,3,3
85019,112,2,28,110,NA,4,3,3,1,2,NA,3,2
85019,112,3,28,111,NA,4,3,3,1,2,NA,3,3
85019,112,1,29,113,NA,3,2,3,1,3,NA,2,3
85019,112,2,29,114,NA,4,3,3,1,2,NA,3,3
85019,112,4,29,116,NA,4,3,3,1,2,NA,3,2
85019,112,1,30,117,NA,4,3,3,1,2,NA,3,3
85019,112,2,30,118,NA,4,3,3,2,2,NA,3,3
85019,112,3,30,119,NA,4,3,3,1,2,NA,3,3
10506,35,1,1,1,4,2,3,3,1,4,3,4,2
10506,35,1,2,5,2,2,2,3,1,3,3,3,2
10506,35,4,3,12,3,2,4,2,1,3,3,3,2
10506,35,1,4,13,2,4,3,3,2,2,3,4,2
10506,35,4,4,16,2,2,2,4,1,4,3,3,2
10506,35,1,5,17,3,2,3,4,1,5,5,5,2
10506,35,4,5,20,1,1,1,5,1,5,4,4,1
10506,35,1,6,21,1,2,3,3,1,5,4,4,1
10506,35,4,6,24,3,1,1,2,1,5,4,5,2
10506,35,3,7,27,1,2,2,5,1,3,4,4,1
10506,35,4,7,28,1,3,2,5,1,2,4,4,1
10506,35,1,8,29,1,2,3,5,1,5,3,4,3
10506,35,3,8,31,1,3,3,4,1,2,4,4,2
10506,35,1,9,33,1,4,3,4,1,2,3,3,1
10506,35,2,9,34,2,4,1,4,1,2,3,4,1
10506,35,3,9,35,2,2,3,5,1,4,4,4,1
10506,35,2,10,38,2,3,2,3,1,3,4,4,2
10506,35,3,10,39,1,3,3,3,1,2,5,3,2
10506,35,4,10,40,1,2,1,3,1,5,4,4,1
10506,35,2,11,42,2,3,4,2,1,1,3,4,2
10506,35,3,11,43,1,1,2,5,1,5,5,4,2
10506,35,4,11,44,2,1,2,5,1,5,5,4,1
10506,35,2,12,46,2,2,3,4,1,4,4,4,2
10506,35,4,12,48,2,2,3,4,1,5,4,4,1
10506,35,1,13,49,1,2,1,3,1,5,5,4,2
10506,35,1,14,53,1,2,3,5,1,5,4,4,2
10506,35,2,14,54,1,4,3,4,1,2,3,4,3
10506,35,2,15,58,NA,2,1,3,1,2,NA,5,2
10506,35,2,16,62,2,3,1,2,1,2,4,3,3
10506,35,3,16,63,NA,4,2,4,1,2,NA,4,2
10506,35,2,18,70,1,2,1,4,1,4,4,4,2
10506,35,1,20,77,1,2,4,4,1,4,4,4,1
10506,35,2,20,78,1,1,1,3,1,5,4,3,3
10506,35,4,22,88,NA,4,3,5,1,2,NA,3,1
10506,35,4,25,100,2,2,1,3,1,4,5,5,2
50547,7,1,1,1,2,2,3,1,3,4,5,4,4
50547,7,2,1,2,1,5,1,3,4,4,4,5,2
50547,7,3,1,3,3,4,5,3,1,4,4,5,2
50547,7,4,1,4,NA,5,1,5,1,1,NA,2,1
50547,7,1,2,5,1,5,1,3,2,1,3,3,4
50547,7,3,2,7,1,2,2,4,2,4,4,4,1
50547,7,1,3,9,2,2,5,2,3,4,3,3,2
97159,24,1,1,1,1,2,1,1,1,1,3,1,3
97159,24,4,1,4,2,2,1,4,1,5,5,5,1
97159,24,1,2,5,1,1,3,2,1,5,5,5,2
97159,24,4,2,8,1,2,2,3,4,3,5,5,3
97159,24,1,3,9,1,2,1,5,1,5,5,5,3
97159,24,1,4,13,1,1,1,3,1,5,5,5,5
97159,24,1,5,17,2,3,1,3,2,4,3,5,3
