"SID","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","pos_emotion","neg_emotion","authentic","SE","Happy","Lonely","day","real_order"
"10338",-0.347826086956522,-0.12962962962963,1.94444444444444,0.611111111111111,-0.777777777777778,-0.740740740740741,-0.41304347826087,0.148148148148148,-1.38888888888889,0.518518518518519,-1.55555555555556,0.814814814814815,0.462962962962963,0.555555555555555,-0.0925925925925926,43,5
"10338",-0.347826086956522,-0.12962962962963,0.944444444444445,-0.388888888888889,0.222222222222222,1.25925925925926,-0.41304347826087,0.148148148148148,-0.388888888888889,-0.481481481481481,0.444444444444445,-0.185185185185185,-0.537037037037037,-0.444444444444445,-0.0925925925925926,55,5
"10338",NA,-1.12962962962963,1.94444444444444,0.611111111111111,0.222222222222222,-0.740740740740741,NA,-0.851851851851852,-0.388888888888889,-0.481481481481481,-0.555555555555555,-1.18518518518519,0.462962962962963,0.555555555555555,-0.0925925925925926,27,5
"10338",-0.347826086956522,-1.12962962962963,-1.05555555555556,-0.388888888888889,-0.777777777777778,1.25925925925926,-0.41304347826087,0.148148148148148,0.611111111111111,0.518518518518519,-0.555555555555555,0.814814814814815,0.462962962962963,0.555555555555555,-0.0925925925925926,15,5
"10338",-0.347826086956522,1.87037037037037,-0.0555555555555554,-1.38888888888889,2.22222222222222,-0.740740740740741,-0.41304347826087,0.148148148148148,2.61111111111111,-1.48148148148148,2.44444444444444,-0.185185185185185,-2.53703703703704,-1.44444444444444,-0.0925925925925926,31,5
"10338",-0.347826086956522,0.87037037037037,0.944444444444445,0.611111111111111,-0.777777777777778,-0.740740740740741,-0.41304347826087,-0.851851851851852,-1.38888888888889,-0.481481481481481,-0.555555555555555,-0.185185185185185,0.462962962962963,0.555555555555555,-0.0925925925925926,43,5
"10338",-0.347826086956522,-2.12962962962963,-0.0555555555555554,1.61111111111111,-0.777777777777778,2.25925925925926,0.58695652173913,0.148148148148148,-1.38888888888889,1.51851851851852,-1.55555555555556,0.814814814814815,1.46296296296296,1.55555555555556,-0.0925925925925926,47,5
"10338",-0.347826086956522,0.87037037037037,-1.05555555555556,-2.38888888888889,3.22222222222222,-0.740740740740741,0.58695652173913,-0.851851851851852,2.61111111111111,-1.48148148148148,2.44444444444444,0.814814814814815,-2.53703703703704,-1.44444444444444,-0.0925925925925926,31,5
"10338",-0.347826086956522,-0.12962962962963,0.944444444444445,1.61111111111111,-0.777777777777778,0.259259259259259,-0.41304347826087,0.148148148148148,-1.38888888888889,0.518518518518519,-1.55555555555556,-1.18518518518519,0.462962962962963,0.555555555555555,-0.0925925925925926,23,4
"10338",-0.347826086956522,-0.12962962962963,-1.05555555555556,-1.38888888888889,2.22222222222222,-0.740740740740741,0.58695652173913,-0.851851851851852,1.61111111111111,-0.481481481481481,1.44444444444444,0.814814814814815,-1.53703703703704,-0.444444444444445,-0.0925925925925926,51,4
"10338",-0.347826086956522,0.87037037037037,-0.0555555555555554,-1.38888888888889,0.222222222222222,-0.740740740740741,-0.41304347826087,0.148148148148148,1.61111111111111,-0.481481481481481,1.44444444444444,-0.185185185185185,-0.537037037037037,-1.44444444444444,0.907407407407407,39,4
"10338",0.652173913043478,-0.12962962962963,-1.05555555555556,-0.388888888888889,1.22222222222222,0.259259259259259,1.58695652173913,0.148148148148148,-0.388888888888889,-1.48148148148148,1.44444444444444,-1.18518518518519,0.462962962962963,-1.44444444444444,0.907407407407407,11,4
"10338",0.652173913043478,-0.12962962962963,-0.0555555555555554,0.611111111111111,0.222222222222222,-0.740740740740741,-0.41304347826087,0.148148148148148,-0.388888888888889,0.518518518518519,0.444444444444445,-0.185185185185185,0.462962962962963,0.555555555555555,-0.0925925925925926,27,4
"10338",0.652173913043478,-0.12962962962963,0.944444444444445,1.61111111111111,0.222222222222222,-0.740740740740741,-0.41304347826087,0.148148148148148,-1.38888888888889,0.518518518518519,0.444444444444445,-0.185185185185185,0.462962962962963,0.555555555555555,-0.0925925925925926,55,4
"10338",-0.347826086956522,-1.12962962962963,-0.0555555555555554,0.611111111111111,-0.777777777777778,2.25925925925926,-0.41304347826087,0.148148148148148,-0.388888888888889,1.51851851851852,-0.555555555555555,0.814814814814815,0.462962962962963,0.555555555555555,-0.0925925925925926,55,4
"10338",0.652173913043478,-1.12962962962963,-0.0555555555555554,1.61111111111111,-0.777777777777778,0.259259259259259,0.58695652173913,0.148148148148148,-1.38888888888889,0.518518518518519,-1.55555555555556,0.814814814814815,0.462962962962963,1.55555555555556,-0.0925925925925926,15,4
"10338",0.652173913043478,-0.12962962962963,-1.05555555555556,-0.388888888888889,-0.777777777777778,0.259259259259259,-0.41304347826087,1.14814814814815,-1.38888888888889,-0.481481481481481,-0.555555555555555,0.814814814814815,0.462962962962963,0.555555555555555,-0.0925925925925926,11,4
"10338",NA,-0.12962962962963,0.944444444444445,0.611111111111111,-0.777777777777778,-0.740740740740741,NA,0.148148148148148,-0.388888888888889,0.518518518518519,-0.555555555555555,-0.185185185185185,0.462962962962963,-0.444444444444445,-0.0925925925925926,39,4
"10338",NA,1.87037037037037,1.94444444444444,-2.38888888888889,2.22222222222222,-1.74074074074074,NA,-0.851851851851852,2.61111111111111,-2.48148148148148,2.44444444444444,-1.18518518518519,-2.53703703703704,-2.44444444444444,-0.0925925925925926,55,4
"10338",-0.347826086956522,-0.12962962962963,-0.0555555555555554,0.611111111111111,-0.777777777777778,-0.740740740740741,-0.41304347826087,1.14814814814815,-0.388888888888889,0.518518518518519,0.444444444444445,0.814814814814815,0.462962962962963,1.55555555555556,-0.0925925925925926,27,4
"10338",-0.347826086956522,-1.12962962962963,-0.0555555555555554,1.61111111111111,0.222222222222222,2.25925925925926,1.58695652173913,1.14814814814815,-0.388888888888889,1.51851851851852,-0.555555555555555,0.814814814814815,1.46296296296296,1.55555555555556,-0.0925925925925926,39,4
"10338",-0.347826086956522,-0.12962962962963,-0.0555555555555554,-0.388888888888889,0.222222222222222,0.259259259259259,-0.41304347826087,0.148148148148148,-0.388888888888889,0.518518518518519,-0.555555555555555,0.814814814814815,0.462962962962963,0.555555555555555,-0.0925925925925926,23,4
"10338",0.652173913043478,-0.12962962962963,0.944444444444445,0.611111111111111,-0.777777777777778,1.25925925925926,-0.41304347826087,-0.851851851851852,-1.38888888888889,0.518518518518519,-0.555555555555555,-0.185185185185185,0.462962962962963,0.555555555555555,-0.0925925925925926,23,4
"10338",1.65217391304348,1.87037037037037,-0.0555555555555554,0.611111111111111,0.222222222222222,0.259259259259259,-0.41304347826087,0.148148148148148,-0.388888888888889,-0.481481481481481,0.444444444444445,-1.18518518518519,-0.537037037037037,-0.444444444444445,0.907407407407407,39,4
"10338",-0.347826086956522,0.87037037037037,1.94444444444444,-0.388888888888889,0.222222222222222,-0.740740740740741,-0.41304347826087,-0.851851851851852,-0.388888888888889,-0.481481481481481,0.444444444444445,-1.18518518518519,-0.537037037037037,-0.444444444444445,-0.0925925925925926,15,4
"10338",NA,1.87037037037037,0.944444444444445,0.611111111111111,0.222222222222222,-1.74074074074074,NA,-0.851851851851852,-0.388888888888889,-1.48148148148148,0.444444444444445,-1.18518518518519,-0.537037037037037,-0.444444444444445,-0.0925925925925926,55,4
"10338",0.652173913043478,0.87037037037037,-1.05555555555556,-0.388888888888889,0.222222222222222,-1.74074074074074,0.58695652173913,0.148148148148148,-0.388888888888889,-0.481481481481481,1.44444444444444,-0.185185185185185,-0.537037037037037,-1.44444444444444,0.907407407407407,55,4
"10338",-0.347826086956522,0.87037037037037,-1.05555555555556,-0.388888888888889,-0.777777777777778,0.259259259259259,1.58695652173913,1.14814814814815,-0.388888888888889,0.518518518518519,-0.555555555555555,0.814814814814815,0.462962962962963,0.555555555555555,-0.0925925925925926,43,4
"10342",-0.225,0.962264150943396,-1,-0.716981132075472,0.207547169811321,-0.113207547169811,1,0.264150943396227,-0.207547169811321,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,-1.20754716981132,11,3
"10342",-0.225,0.962264150943396,-1,0.283018867924528,-0.792452830188679,-1.11320754716981,1,0.264150943396227,0.792452830188679,-0.867924528301887,-0.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,0.792452830188679,7,3
"10342",-0.225,-0.0377358490566042,0,-1.71698113207547,-0.792452830188679,-1.11320754716981,0,0.264150943396227,-0.207547169811321,1.13207547169811,-0.30188679245283,0.30188679245283,0.0943396226415096,0.113207547169811,-0.207547169811321,19,3
"10342",-0.225,0.962264150943396,0,-0.716981132075472,0.207547169811321,-0.113207547169811,-1,0.264150943396227,-1.20754716981132,0.132075471698113,-0.30188679245283,0.30188679245283,0.0943396226415096,-0.886792452830189,0.792452830188679,51,3
"10342",-0.225,-1.0377358490566,0,1.28301886792453,-0.792452830188679,-0.113207547169811,1,0.264150943396227,0.792452830188679,-0.867924528301887,-1.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,-1.20754716981132,51,3
"10342",NA,0.962264150943396,2,1.28301886792453,-0.792452830188679,1.88679245283019,NA,0.264150943396227,-1.20754716981132,1.13207547169811,-1.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,-1.20754716981132,35,3
"10342",NA,0.962264150943396,2,1.28301886792453,-0.792452830188679,-2.11320754716981,NA,0.264150943396227,-1.20754716981132,1.13207547169811,-1.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,-1.20754716981132,23,3
"10342",-0.225,-1.0377358490566,0,1.28301886792453,0.207547169811321,1.88679245283019,1,0.264150943396227,-1.20754716981132,1.13207547169811,-0.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,-0.207547169811321,47,3
"10342",-0.225,-1.0377358490566,-2,1.28301886792453,-0.792452830188679,0.886792452830189,1,0.264150943396227,-0.207547169811321,0.132075471698113,-0.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,-1.20754716981132,35,3
"10342",-0.225,0.962264150943396,-2,-1.71698113207547,0.207547169811321,-1.11320754716981,-1,0.264150943396227,1.79245283018868,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,-0.207547169811321,47,3
"10342",-0.225,-0.0377358490566042,-2,-0.716981132075472,0.207547169811321,-0.113207547169811,1,0.264150943396227,0.792452830188679,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,0.792452830188679,23,3
"10342",-0.225,0.962264150943396,2,-0.716981132075472,0.207547169811321,-2.11320754716981,-1,0.264150943396227,-1.20754716981132,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,0.792452830188679,11,3
"10342",-0.225,0.962264150943396,2,0.283018867924528,-0.792452830188679,-1.11320754716981,-1,0.264150943396227,-1.20754716981132,1.13207547169811,-1.30188679245283,0.30188679245283,0.0943396226415096,0.113207547169811,-0.207547169811321,51,3
"10342",NA,0.962264150943396,1,1.28301886792453,-0.792452830188679,-0.113207547169811,NA,0.264150943396227,-1.20754716981132,0.132075471698113,-1.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,-1.20754716981132,35,3
"10342",-0.225,-1.0377358490566,0,-0.716981132075472,1.20754716981132,-0.113207547169811,1,-1.73584905660377,0.792452830188679,-0.867924528301887,0.69811320754717,-1.69811320754717,0.0943396226415096,-0.886792452830189,0.792452830188679,19,3
"10342",-0.225,0.962264150943396,0,1.28301886792453,0.207547169811321,-0.113207547169811,1,0.264150943396227,-0.207547169811321,1.13207547169811,-1.30188679245283,0.30188679245283,-0.90566037735849,-0.886792452830189,0.792452830188679,35,3
"10342",-0.225,-1.0377358490566,0,-0.716981132075472,0.207547169811321,-0.113207547169811,-1,-1.73584905660377,-1.20754716981132,-0.867924528301887,-0.30188679245283,-1.69811320754717,0.0943396226415096,-0.886792452830189,0.792452830188679,7,3
"10342",-0.225,0.962264150943396,0,-0.716981132075472,1.20754716981132,-0.113207547169811,-1,0.264150943396227,0.792452830188679,-0.867924528301887,0.69811320754717,-1.69811320754717,0.0943396226415096,-0.886792452830189,0.792452830188679,11,3
"10342",-0.225,-1.0377358490566,-1,1.28301886792453,-0.792452830188679,-0.113207547169811,1,0.264150943396227,0.792452830188679,0.132075471698113,-0.30188679245283,-0.69811320754717,0.0943396226415096,1.11320754716981,-0.207547169811321,51,3
"10342",-0.225,-1.0377358490566,0,-0.716981132075472,1.20754716981132,-0.113207547169811,1,0.264150943396227,0.792452830188679,-0.867924528301887,0.69811320754717,-1.69811320754717,0.0943396226415096,-0.886792452830189,0.792452830188679,19,3
"10342",1.775,-2.0377358490566,0,-0.716981132075472,1.20754716981132,1.88679245283019,-1,0.264150943396227,-1.20754716981132,0.132075471698113,1.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,-1.20754716981132,11,3
"10342",-0.225,-1.0377358490566,-2,1.28301886792453,-0.792452830188679,-0.113207547169811,1,0.264150943396227,0.792452830188679,1.13207547169811,-0.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,-1.20754716981132,51,3
"10342",-0.225,0.962264150943396,-1,0.283018867924528,-0.792452830188679,-0.113207547169811,-1,0.264150943396227,0.792452830188679,0.132075471698113,-0.30188679245283,0.30188679245283,0.0943396226415096,0.113207547169811,-0.207547169811321,47,2
"10342",-0.225,-1.0377358490566,-1,-0.716981132075472,0.207547169811321,-0.113207547169811,0,0.264150943396227,0.792452830188679,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,0.792452830188679,15,2
"10342",-0.225,0.962264150943396,-2,-0.716981132075472,0.207547169811321,-1.11320754716981,-1,0.264150943396227,0.792452830188679,-0.867924528301887,-0.30188679245283,0.30188679245283,0.0943396226415096,-0.886792452830189,0.792452830188679,15,2
"10342",NA,0.962264150943396,2,-0.716981132075472,-0.792452830188679,-0.113207547169811,NA,0.264150943396227,1.79245283018868,-0.867924528301887,1.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,-1.20754716981132,19,2
"10342",NA,0.962264150943396,2,0.283018867924528,-0.792452830188679,-1.11320754716981,NA,0.264150943396227,-1.20754716981132,0.132075471698113,-0.30188679245283,0.30188679245283,0.0943396226415096,0.113207547169811,0.792452830188679,7,2
"10342",-0.225,0.962264150943396,0,-1.71698113207547,0.207547169811321,-1.11320754716981,-1,0.264150943396227,-0.207547169811321,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,-0.207547169811321,7,2
"10342",-0.225,-1.0377358490566,0,-0.716981132075472,1.20754716981132,0.886792452830189,1,-1.73584905660377,0.792452830188679,1.13207547169811,0.69811320754717,0.30188679245283,0.0943396226415096,0.113207547169811,0.792452830188679,47,2
"10342",-0.225,0.962264150943396,0,-0.716981132075472,1.20754716981132,0.886792452830189,-1,-1.73584905660377,0.792452830188679,-0.867924528301887,0.69811320754717,-1.69811320754717,0.0943396226415096,-0.886792452830189,0.792452830188679,31,2
"10342",NA,0.962264150943396,0,1.28301886792453,1.20754716981132,-0.113207547169811,NA,-1.73584905660377,-0.207547169811321,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,1.11320754716981,0.792452830188679,3,2
"10342",NA,0.962264150943396,0,1.28301886792453,-0.792452830188679,-1.11320754716981,NA,0.264150943396227,-1.20754716981132,1.13207547169811,0.69811320754717,0.30188679245283,0.0943396226415096,1.11320754716981,0.792452830188679,31,2
"10342",-0.225,-1.0377358490566,-2,1.28301886792453,-0.792452830188679,1.88679245283019,1,0.264150943396227,-1.20754716981132,1.13207547169811,-1.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,-1.20754716981132,19,2
"10342",-0.225,0.962264150943396,0,-0.716981132075472,1.20754716981132,-0.113207547169811,-1,0.264150943396227,0.792452830188679,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,0.792452830188679,47,2
"10342",NA,0.962264150943396,-1,1.28301886792453,-0.792452830188679,-0.113207547169811,NA,0.264150943396227,-0.207547169811321,-0.867924528301887,-1.30188679245283,0.30188679245283,0.0943396226415096,0.113207547169811,-1.20754716981132,7,2
"10342",-0.225,-2.0377358490566,0,-0.716981132075472,-0.792452830188679,0.886792452830189,-1,0.264150943396227,-0.207547169811321,1.13207547169811,0.69811320754717,0.30188679245283,0.0943396226415096,1.11320754716981,-1.20754716981132,43,2
"10342",NA,0.962264150943396,0,0.283018867924528,-0.792452830188679,-0.113207547169811,NA,0.264150943396227,-1.20754716981132,1.13207547169811,-1.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,0.792452830188679,3,2
"10342",-0.225,-1.0377358490566,0,0.283018867924528,-0.792452830188679,-0.113207547169811,0,-1.73584905660377,-0.207547169811321,-0.867924528301887,-0.30188679245283,0.30188679245283,0.0943396226415096,0.113207547169811,-0.207547169811321,7,2
"10342",NA,-1.0377358490566,0,-0.716981132075472,0.207547169811321,-2.11320754716981,NA,0.264150943396227,0.792452830188679,0.132075471698113,0.69811320754717,0.30188679245283,-1.90566037735849,0.113207547169811,0.792452830188679,47,2
"10342",NA,-1.0377358490566,0,-0.716981132075472,1.20754716981132,-0.113207547169811,NA,-1.73584905660377,0.792452830188679,-0.867924528301887,0.69811320754717,-1.69811320754717,0.0943396226415096,-0.886792452830189,0.792452830188679,35,2
"10342",-0.225,0.962264150943396,2,-0.716981132075472,0.207547169811321,1.88679245283019,1,0.264150943396227,-1.20754716981132,1.13207547169811,-0.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,1.79245283018868,47,2
"10342",NA,0.962264150943396,0,-0.716981132075472,1.20754716981132,-0.113207547169811,NA,0.264150943396227,0.792452830188679,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,0.792452830188679,55,1
"10342",1.775,0.962264150943396,2,1.28301886792453,-0.792452830188679,1.88679245283019,-1,0.264150943396227,0.792452830188679,1.13207547169811,-1.30188679245283,0.30188679245283,-1.90566037735849,1.11320754716981,-1.20754716981132,27,1
"10342",-0.225,-1.0377358490566,0,1.28301886792453,-0.792452830188679,1.88679245283019,1,0.264150943396227,-1.20754716981132,1.13207547169811,-1.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,0.792452830188679,11,1
"10342",-0.225,0.962264150943396,0,1.28301886792453,-0.792452830188679,1.88679245283019,1,0.264150943396227,-1.20754716981132,1.13207547169811,-1.30188679245283,0.30188679245283,0.0943396226415096,1.11320754716981,-1.20754716981132,3,1
"10342",0.775,0.962264150943396,0,-0.716981132075472,1.20754716981132,-0.113207547169811,0,0.264150943396227,0.792452830188679,1.13207547169811,-1.30188679245283,-1.69811320754717,0.0943396226415096,-0.886792452830189,0.792452830188679,3,1
"10342",-0.225,0.962264150943396,-2,-2.71698113207547,3.20754716981132,-2.11320754716981,-1,0.264150943396227,2.79245283018868,-0.867924528301887,2.69811320754717,0.30188679245283,0.0943396226415096,-2.88679245283019,0.792452830188679,11,1
"10342",1.775,-3.0377358490566,0,-0.716981132075472,0.207547169811321,0.886792452830189,-1,0.264150943396227,0.792452830188679,0.132075471698113,0.69811320754717,0.30188679245283,0.0943396226415096,0.113207547169811,-1.20754716981132,55,1
"10342",-0.225,-2.0377358490566,2,-0.716981132075472,-0.792452830188679,-0.113207547169811,-1,0.264150943396227,-1.20754716981132,1.13207547169811,0.69811320754717,0.30188679245283,0.0943396226415096,1.11320754716981,0.792452830188679,43,1
"10342",-0.225,-1.0377358490566,2,1.28301886792453,-0.792452830188679,-0.113207547169811,1,0.264150943396227,-1.20754716981132,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,-0.207547169811321,59,1
"10342",1.775,-2.0377358490566,-1,-1.71698113207547,1.20754716981132,0.886792452830189,-1,0.264150943396227,0.792452830188679,-0.867924528301887,0.69811320754717,0.30188679245283,0.0943396226415096,-0.886792452830189,-1.20754716981132,39,1
"10342",NA,0.962264150943396,1,1.28301886792453,-0.792452830188679,-1.11320754716981,NA,0.264150943396227,-1.20754716981132,-0.867924528301887,-0.30188679245283,-0.69811320754717,0.0943396226415096,0.113207547169811,0.792452830188679,43,1
"10342",-0.225,-0.0377358490566042,-1,1.28301886792453,-0.792452830188679,0.886792452830189,1,0.264150943396227,1.79245283018868,0.132075471698113,-0.30188679245283,0.30188679245283,0.0943396226415096,0.113207547169811,-1.20754716981132,3,1
"10349",-0.0800000000000001,-0.0344827586206895,-1.06896551724138,-0.413793103448276,0.896551724137931,1.62068965517241,1.12,0.551724137931035,1.51724137931034,0.724137931034483,1.6551724137931,0.344827586206897,-0.931034482758621,0.448275862068965,-0.241379310344828,39,1
"10349",-0.0800000000000001,-0.0344827586206895,0.931034482758621,1.58620689655172,-0.103448275862069,0.620689655172414,-0.88,-0.448275862068965,-1.48275862068966,0.724137931034483,-0.344827586206897,0.344827586206897,1.06896551724138,0.448275862068965,-0.241379310344828,43,1
"10349",-0.0800000000000001,1.96551724137931,0.931034482758621,0.586206896551724,-0.103448275862069,-1.37931034482759,-0.88,0.551724137931035,-0.482758620689655,-2.27586206896552,-0.344827586206897,-1.6551724137931,0.0689655172413794,-0.551724137931035,-0.241379310344828,15,1
"10349",NA,1.96551724137931,0.931034482758621,0.586206896551724,-0.103448275862069,-1.37931034482759,NA,0.551724137931035,-0.482758620689655,-0.275862068965517,-0.344827586206897,0.344827586206897,0.0689655172413794,-0.551724137931035,-0.241379310344828,55,1
"10349",-0.0800000000000001,-2.03448275862069,-1.06896551724138,-0.413793103448276,-0.103448275862069,1.62068965517241,0.12,0.551724137931035,-0.482758620689655,1.72413793103448,-0.344827586206897,0.344827586206897,1.06896551724138,1.44827586206897,-0.241379310344828,59,1
"10349",NA,0.96551724137931,0.931034482758621,-0.413793103448276,-0.103448275862069,-0.379310344827586,NA,-0.448275862068965,0.517241379310345,-0.275862068965517,0.655172413793103,0.344827586206897,0.0689655172413794,-0.551724137931035,0.758620689655172,27,1
"10349",-0.0800000000000001,1.96551724137931,-1.06896551724138,-0.413793103448276,-0.103448275862069,-2.37931034482759,-0.88,0.551724137931035,0.517241379310345,-1.27586206896552,1.6551724137931,0.344827586206897,0.0689655172413794,-0.551724137931035,0.758620689655172,15,1
"10349",-0.0800000000000001,0.96551724137931,0.931034482758621,-1.41379310344828,-0.103448275862069,-1.37931034482759,-0.88,0.551724137931035,0.517241379310345,-0.275862068965517,-0.344827586206897,-0.655172413793103,-0.931034482758621,-1.55172413793103,-0.241379310344828,27,1
"10349",-0.0800000000000001,-0.0344827586206895,-0.0689655172413794,-0.413793103448276,-0.103448275862069,0.620689655172414,0.12,-0.448275862068965,0.517241379310345,-1.27586206896552,-0.344827586206897,-0.655172413793103,-0.931034482758621,-0.551724137931035,-0.241379310344828,59,1
"10349",-0.0800000000000001,-0.0344827586206895,0.931034482758621,0.586206896551724,-0.103448275862069,-0.379310344827586,0.12,0.551724137931035,-0.482758620689655,-0.275862068965517,-0.344827586206897,0.344827586206897,0.0689655172413794,0.448275862068965,-0.241379310344828,11,1
"10349",-0.0800000000000001,-0.0344827586206895,-0.0689655172413794,-1.41379310344828,-0.103448275862069,0.620689655172414,-0.88,0.551724137931035,0.517241379310345,-1.27586206896552,0.655172413793103,-0.655172413793103,0.0689655172413794,-0.551724137931035,-0.241379310344828,23,7
"10349",-0.0800000000000001,-0.0344827586206895,0.931034482758621,-0.413793103448276,-0.103448275862069,-0.379310344827586,1.12,-0.448275862068965,0.517241379310345,-0.275862068965517,-0.344827586206897,0.344827586206897,0.0689655172413794,-0.551724137931035,-0.241379310344828,39,7
"10349",-0.0800000000000001,-0.0344827586206895,-1.06896551724138,0.586206896551724,-0.103448275862069,-0.379310344827586,1.12,0.551724137931035,-0.482758620689655,0.724137931034483,-0.344827586206897,0.344827586206897,0.0689655172413794,0.448275862068965,-0.241379310344828,7,7
"10349",-0.0800000000000001,-0.0344827586206895,-1.06896551724138,-1.41379310344828,-0.103448275862069,0.620689655172414,1.12,-0.448275862068965,-0.482758620689655,-0.275862068965517,-0.344827586206897,-0.655172413793103,-0.931034482758621,-0.551724137931035,-0.241379310344828,55,7
"10349",-0.0800000000000001,-0.0344827586206895,-1.06896551724138,-0.413793103448276,-0.103448275862069,1.62068965517241,0.12,0.551724137931035,-0.482758620689655,-0.275862068965517,-0.344827586206897,0.344827586206897,0.0689655172413794,-0.551724137931035,-0.241379310344828,23,7
"10349",NA,1.96551724137931,0.931034482758621,-1.41379310344828,0.896551724137931,-2.37931034482759,NA,-1.44827586206897,0.517241379310345,-1.27586206896552,0.655172413793103,-1.6551724137931,-0.931034482758621,-0.551724137931035,0.758620689655172,55,7
"10349",-0.0800000000000001,-2.03448275862069,0.931034482758621,0.586206896551724,-0.103448275862069,1.62068965517241,1.12,-1.44827586206897,-0.482758620689655,1.72413793103448,-0.344827586206897,0.344827586206897,1.06896551724138,1.44827586206897,-0.241379310344828,35,7
"10349",NA,1.96551724137931,-1.06896551724138,-0.413793103448276,-0.103448275862069,-2.37931034482759,NA,0.551724137931035,-0.482758620689655,-0.275862068965517,-0.344827586206897,-1.6551724137931,0.0689655172413794,-0.551724137931035,-0.241379310344828,39,7
"10349",-0.0800000000000001,-0.0344827586206895,-0.0689655172413794,-0.413793103448276,-0.103448275862069,-0.379310344827586,0.12,0.551724137931035,0.517241379310345,-0.275862068965517,-0.344827586206897,0.344827586206897,0.0689655172413794,-0.551724137931035,-0.241379310344828,23,7
"10349",-0.0800000000000001,-1.03448275862069,-1.06896551724138,1.58620689655172,-0.103448275862069,1.62068965517241,1.12,0.551724137931035,-1.48275862068966,1.72413793103448,-0.344827586206897,0.344827586206897,1.06896551724138,1.44827586206897,-0.241379310344828,39,7
"10349",-0.0800000000000001,-2.03448275862069,0.931034482758621,1.58620689655172,-0.103448275862069,1.62068965517241,-0.88,-1.44827586206897,-0.482758620689655,0.724137931034483,-0.344827586206897,0.344827586206897,0.0689655172413794,1.44827586206897,-0.241379310344828,11,7
"10349",-0.0800000000000001,-1.03448275862069,-1.06896551724138,0.586206896551724,-0.103448275862069,-0.379310344827586,0.12,0.551724137931035,0.517241379310345,-0.275862068965517,-0.344827586206897,0.344827586206897,0.0689655172413794,-0.551724137931035,-0.241379310344828,23,7
"10349",-0.0800000000000001,-2.03448275862069,0.931034482758621,1.58620689655172,-0.103448275862069,1.62068965517241,-0.88,0.551724137931035,-0.482758620689655,0.724137931034483,-0.344827586206897,0.344827586206897,1.06896551724138,1.44827586206897,-0.241379310344828,39,7
"10349",-0.0800000000000001,-0.0344827586206895,1.93103448275862,-0.413793103448276,-0.103448275862069,-0.379310344827586,-0.88,-1.44827586206897,0.517241379310345,-0.275862068965517,0.655172413793103,0.344827586206897,-0.931034482758621,-0.551724137931035,-0.241379310344828,27,7
"10349",-0.0800000000000001,-1.03448275862069,-0.0689655172413794,1.58620689655172,-0.103448275862069,1.62068965517241,1.12,0.551724137931035,-0.482758620689655,1.72413793103448,-0.344827586206897,0.344827586206897,1.06896551724138,1.44827586206897,-0.241379310344828,11,7
"10349",-0.0800000000000001,-0.0344827586206895,-1.06896551724138,-1.41379310344828,-0.103448275862069,-0.379310344827586,0.12,-0.448275862068965,0.517241379310345,-0.275862068965517,-0.344827586206897,0.344827586206897,0.0689655172413794,-0.551724137931035,-0.241379310344828,7,7
"10349",-0.0800000000000001,-1.03448275862069,-1.06896551724138,-1.41379310344828,-0.103448275862069,1.62068965517241,0.12,0.551724137931035,0.517241379310345,-0.275862068965517,-0.344827586206897,0.344827586206897,0.0689655172413794,-0.551724137931035,-0.241379310344828,7,7
"10349",1.92,-1.03448275862069,-0.0689655172413794,1.58620689655172,-0.103448275862069,-1.37931034482759,-0.88,-0.448275862068965,-0.482758620689655,0.724137931034483,0.655172413793103,0.344827586206897,-0.931034482758621,0.448275862068965,2.75862068965517,39,7
