"","esm.IDnum.w1","esm.PRO01.w1","esm.PRO02.w1","esm.PRO03.w1","esm.startDateTime.w1","esm.PRO04.w1","esm.PRO05.w1","esm.PRO06.w1","esm.PRO07.w1","esm.endDateTime.w1","esm.OR.w1","esm.NQ11.w1","esm.NQ12.w1","esm.EXT.w1","esm.AGR.w1","esm.CON.w1","esm.NEU.w1","esm.NQ11+1.w1","esm.NQ12+1.w1","esm.EXT+1.w1","esm.AGR+1.w1","esm.CON+1.w1","esm.NEU+1.w1","esm.NQ01.w1","esm.BFI37.w1","esm.BFI21.w1","esm.BFI23.w1","esm.BFI09.w1","esm.NQ09.w1","esm.NQ07.w1","esm.BFI04.w1","esm.NQ33.w1","esm.BFI36.w1","esm.BFI32.w1","esm.BFI13.w1","esm.BFI19.w1","esm.BH01.w1","esm.BH02.w1","esm.ACT12.w1","esm.BH03.w1","esm.BH04.w1","esm.BH05.w1","esm.BH06.w1","esm.BH07.w1","esm.ACT13.w1","esm.ACT18.w1","esm.BH08.w1","esm.ACT06.w1","esm.ACT39.w1","esm.ST01.w1","esm.ST02.w1","esm.ST03.w1","esm.ST04.w1","esm.AGQ13.w1","esm.ST06.w1","esm.ST07.w1","esm.ST08.w1","esm.ST09.w1","esm.ST10.w1","esm.ST11.w1","esm.ST12.w1","esm.ST13.w1","esm.ST14.w1","esm.ST15.w1","esm.ST16.w1","esm.ST17.w1","esm.ST18.w1","esm.ST19.w1","esm.ST20.w1","esm.ST21.w1","esm.ST22.w1","esm.ST23.w1","esm.ST24.w1","esm.DY01.w1","esm.DY02.w1","esm.DY03.w1","esm.DY04.w1","esm.DY05.w1","esm.CESD01.w1","esm.CESD02.w1","esm.CESD03.w1","esm.CESD04.w1","esm.CESD05.w1","esm.CESD06.w1","esm.CESD07.w1","esm.CESD08.w1","esm.CESD09.w1","esm.CESD10.w1"
"727",10349,29,1,1,"10/27/13 12:18",7,25,7,1,"10/27/13 12:20","homework in my room/breakfast",3,1,2,NA,4,2,NA,NA,NA,NA,NA,NA,5,NA,5,3,4,4,3,1,1,2,NA,5,2,1,1,1,1,0,0,0,0,0,0,3,NA,2,5,3,0,0,4,3,3,5,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",10366,55,1,1,"10/27/13 12:15",4,13,7,1,"10/27/13 12:18","Kayak's with parents",3,2,3,5,5,3,NA,NA,NA,NA,NA,NA,4,1,3,1,4,3,4,2,2,3,5,5,3,0,0,0,0,0,0,0,0,0,0,4,3,1,3,5,1,1,3,3,5,3,4,0,0,3,1,NA,NA,5,5,1,4,4,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",10412,30,1,1,"10/27/13 12:08",14,53,7,1,"10/27/13 12:11","Ate breakfast with family and went to Whispers to work",3,3,3,3,4,4,NA,NA,NA,NA,NA,NA,3,3,3,2,2,1,3,1,1,3,3,4,4,0,1,1,1,0,1,0,0,0,0,2,3,2,4,4,0,1,5,4,4,3,3,0,0,4,1,NA,NA,5,5,3,5,4,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",10411,44,1,1,"10/27/13 12:04",5,17,7,1,"10/27/13 12:06","Studying in the library",4,2,2,5,5,2,NA,NA,NA,NA,NA,NA,5,1,5,1,4,4,4,1,1,2,4,5,1,0,1,0,0,0,0,0,0,0,0,1,3,1,4,5,0,1,5,3,4,3,2,0,0,3,1,NA,NA,5,5,2,3,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",10372,52,1,1,"10/27/13 12:01",3,9,7,1,"10/27/13 12:03","Sleeping, resting in bed",2,2,1,NA,2,3,NA,NA,NA,NA,NA,NA,2,NA,5,5,4,3,2,2,2,1,NA,2,3,1,0,0,0,0,0,0,0,0,0,1,NA,2,4,5,1,0,3,1,1,5,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",10349,29,1,1,"10/26/13 14:34",6,21,6,1,"10/26/13 14:42","brunch with the team and Dad",5,1,5,5,5,3,NA,NA,NA,NA,NA,NA,5,1,1,1,3,5,5,1,1,5,4,5,2,0,0,0,0,0,0,0,0,0,0,4,4,1,3,5,0,1,5,5,5,3,3,0,0,4,1,NA,NA,5,5,3,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",10415,52,1,1,"10/26/13 14:29",12,45,6,1,"10/26/13 14:31","Baseball scrimmages.",4,2,5,4,5,2,NA,NA,NA,NA,NA,NA,3,1,1,2,4,5,4,1,2,5,3,5,2,0,0,0,0,0,0,0,0,0,0,3,1,3,5,4,0,1,1,3,4,3,4,0,0,5,1,NA,NA,4,4,4,2,2,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",10413,38,1,1,"10/26/13 13:25",15,57,6,1,"10/26/13 13:27","Hanging out with family",4,1,5,5,4,1,NA,NA,NA,NA,NA,NA,5,1,2,3,5,5,5,1,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,2,4,1,3,5,0,1,4,4,5,1,5,0,0,4,1,NA,NA,5,5,3,1,4,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",10414,41,1,1,"10/26/13 12:49",15,57,6,1,"10/26/13 12:51","Calculus PLTL",2,2,3,4,4,4,NA,NA,NA,NA,NA,NA,2,2,4,3,2,2,3,3,2,3,4,5,3,0,1,0,0,0,0,0,0,0,0,5,1,2,5,3,0,1,3,2,2,3,3,0,0,4,1,NA,NA,2,3,3,4,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",10366,55,1,1,"10/26/13 12:30",3,9,6,1,"10/26/13 12:33","Brunch with parents",5,2,5,5,5,1,NA,NA,NA,NA,NA,NA,5,1,2,1,5,4,4,1,1,5,5,5,1,0,0,0,0,0,0,0,0,0,0,5,3,1,5,5,0,1,4,5,5,3,3,0,0,4,1,NA,NA,5,5,2,3,3,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",10411,44,1,1,"10/26/13 12:26",4,13,6,1,"10/26/13 12:31","Spending time with my family",4,2,3,4,5,2,NA,NA,NA,NA,NA,NA,5,2,3,2,4,4,5,1,1,3,4,5,2,0,1,0,0,0,0,0,0,0,0,3,3,1,3,5,0,1,4,4,5,3,4,0,0,4,1,NA,NA,5,5,3,3,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",10388,14,1,1,"10/26/13 12:15",10,37,6,1,"10/26/13 12:17","on the computer in my room",2,2,2,NA,2,3,NA,NA,NA,NA,NA,NA,3,NA,4,4,3,3,2,2,2,2,NA,2,2,1,0,0,1,0,0,0,0,0,0,3,NA,1,4,3,0,0,2,1,2,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",10352,43,1,1,"10/26/13 12:04",13,49,6,1,"10/26/13 12:06","With family",5,2,4,5,4,1,NA,NA,NA,NA,NA,NA,4,1,2,2,5,5,5,1,1,4,4,4,1,0,0,0,0,0,0,0,0,0,0,3,4,1,5,5,0,1,5,5,5,1,5,0,0,4,1,NA,NA,5,5,2,4,4,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",10426,29,1,1,"10/26/13 12:03",4,13,6,1,"10/26/13 12:04","Making lunch for myself and playing video games.",3,2,1,NA,4,1,NA,NA,NA,NA,NA,NA,5,NA,5,3,5,4,3,1,2,1,NA,4,1,1,0,0,1,0,0,0,0,0,0,2,NA,1,5,4,0,0,3,1,1,3,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",10277,56,1,1,"10/26/13 12:00",2,5,6,1,"10/26/13 12:04","Having lunch and had a walk in the forest part after that.",5,1,2,5,4,1,NA,NA,NA,NA,NA,NA,4,1,4,3,5,4,5,1,2,2,5,5,1,0,1,0,0,0,0,0,0,0,0,4,2,1,3,5,0,0,5,2,2,4,5,1,0,3,1,NA,NA,1,5,2,3,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",10349,29,1,1,"10/25/13 14:26",5,17,5,0,"10/25/13 14:29","doing physics hw",3,2,3,NA,4,3,NA,NA,NA,NA,NA,NA,5,NA,4,3,3,4,3,1,2,3,NA,4,3,1,1,1,1,0,0,0,0,0,0,3,NA,3,5,2,0,0,4,4,3,4,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",10412,30,1,1,"10/25/13 14:22",12,45,5,0,"10/25/13 14:43","In chem lecture with my mom",3,1,3,4,4,2,NA,NA,NA,NA,NA,NA,4,2,4,1,4,4,4,1,3,3,3,3,1,0,0,0,0,0,1,0,0,0,1,3,4,1,3,4,1,1,5,3,3,3,3,0,0,2,1,NA,NA,5,5,2,4,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",10415,52,1,1,"10/25/13 13:51",11,41,5,0,"10/25/13 13:53","Delivering water",1,4,3,NA,5,3,NA,NA,NA,NA,NA,NA,3,NA,3,1,1,1,2,1,2,2,NA,5,1,0,0,0,0,0,0,0,0,0,0,1,NA,3,5,1,0,0,1,2,1,3,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",10380,42,1,1,"10/25/13 13:50",14,53,5,0,"10/25/13 13:52","In Spanish class",3,2,3,4,3,2,NA,NA,NA,NA,NA,NA,2,1,4,4,4,2,3,1,2,4,3,3,1,0,0,0,0,0,0,0,0,0,1,3,2,1,5,2,1,1,3,2,2,4,2,0,0,3,1,NA,NA,2,3,3,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",10411,44,1,1,"10/25/13 13:24",3,9,5,0,"10/25/13 13:27","Class",4,2,4,5,5,3,NA,NA,NA,NA,NA,NA,4,2,3,2,4,4,4,2,2,4,5,5,3,0,0,0,0,0,0,0,0,0,1,3,3,2,4,4,0,1,5,3,3,3,2,0,0,3,1,NA,NA,4,4,3,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",10371,25,1,1,"10/25/13 13:19",9,33,5,0,"10/25/13 13:21","In class",4,1,2,4,4,3,NA,NA,NA,NA,NA,NA,3,2,5,3,3,3,3,1,3,3,3,4,3,0,0,0,0,0,0,0,0,0,1,3,NA,2,4,3,0,1,4,3,2,2,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",10402,21,1,1,"10/25/13 13:05",9,33,5,0,"10/25/13 13:18","Practices class",3,3,1,NA,3,3,NA,NA,NA,NA,NA,NA,3,NA,5,3,3,3,3,1,2,1,NA,3,3,0,0,0,0,0,0,0,0,0,1,3,NA,1,4,2,0,1,3,3,2,5,2,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",10427,17,1,1,"10/25/13 12:46",3,9,5,0,"10/25/13 12:50","Arabic class",2,4,1,3,4,4,NA,NA,NA,NA,NA,NA,3,2,5,1,2,3,3,1,1,1,2,3,3,0,0,0,0,0,0,0,0,0,1,3,1,4,5,3,1,1,4,1,2,5,3,0,0,3,1,NA,NA,3,3,1,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",10366,55,1,1,"10/25/13 12:43",2,5,5,0,"10/25/13 12:45","Calc class",4,1,4,5,5,1,NA,NA,NA,NA,NA,NA,5,1,3,1,5,4,4,1,1,4,5,5,1,0,1,0,0,0,0,0,0,0,1,3,3,2,5,2,1,1,5,4,5,3,3,0,0,5,1,NA,NA,5,5,3,4,3,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",10414,41,1,1,"10/25/13 12:13",14,53,5,0,"10/25/13 12:15","Getting lunch and reading",4,2,3,4,5,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,4,3,2,2,3,4,5,1,0,1,0,0,0,0,0,0,0,0,3,2,2,5,4,0,1,4,4,4,4,4,0,0,2,1,NA,NA,5,4,4,4,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",10364,2,1,1,"10/25/13 12:06",2,5,5,0,"10/25/13 12:35","I was in a recitation for class",3,1,2,4,5,3,NA,NA,NA,NA,NA,NA,4,1,4,1,2,4,3,1,2,2,3,5,2,0,1,0,0,0,0,0,0,0,1,3,1,3,3,2,1,1,5,3,2,4,1,0,0,5,1,NA,NA,1,2,3,2,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",10426,29,1,1,"10/25/13 12:04",3,9,5,0,"10/25/13 12:11","Walking to campus and taking notes in lecture.",2,4,1,3,5,4,NA,NA,NA,NA,NA,NA,5,3,5,1,2,3,2,3,1,1,2,4,3,0,1,0,0,0,0,0,0,0,1,3,NA,3,5,5,0,1,3,2,2,4,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",10380,42,1,1,"10/24/13 14:38",13,49,4,0,"10/24/13 14:41","In poetry class",4,1,5,4,5,2,NA,NA,NA,NA,NA,NA,5,1,2,1,4,4,5,1,1,5,3,4,1,0,0,0,0,0,0,0,0,0,1,3,3,1,5,5,0,1,3,4,5,3,4,0,0,4,1,NA,NA,3,4,1,4,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",10360,12,1,1,"10/24/13 14:15",9,33,4,0,"10/24/13 14:18","attending class",3,2,2,4,4,3,NA,NA,NA,NA,NA,NA,3,1,4,3,3,4,3,1,2,2,3,4,3,0,0,0,0,0,0,0,0,0,1,3,1,1,3,3,0,1,3,2,2,3,3,0,0,3,1,NA,NA,3,4,2,3,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",10427,17,1,1,"10/24/13 14:06",2,5,4,0,"10/24/13 14:08","Arabic class",3,2,2,4,4,4,NA,NA,NA,NA,NA,NA,4,2,5,2,2,4,3,1,1,2,3,3,3,0,0,0,0,0,0,0,0,0,1,3,2,3,5,4,0,1,5,3,2,4,3,0,0,3,1,NA,NA,3,4,3,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",10402,21,1,1,"10/24/13 13:24",8,29,4,0,"10/24/13 13:31","Art history class and hanging out at ettas",3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,3,2,3,3,3,3,3,1,2,3,3,3,2,0,0,0,1,0,0,0,0,0,1,3,3,2,5,4,1,1,3,3,3,3,2,0,0,4,1,NA,NA,3,5,3,4,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",10414,41,1,1,"10/24/13 13:10",13,49,4,0,"10/24/13 13:12","Recitation",4,2,4,5,5,2,NA,NA,NA,NA,NA,NA,4,1,2,1,4,4,4,2,2,3,4,5,2,0,1,0,0,0,0,0,0,0,1,4,1,2,5,4,0,1,4,4,3,4,2,0,0,4,1,NA,NA,1,3,3,3,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",10415,52,1,1,"10/24/13 13:05",10,37,4,0,"10/24/13 13:08","Gave an in class group presentation",4,2,5,4,5,3,NA,NA,NA,NA,NA,NA,5,3,1,1,3,4,4,1,1,4,5,5,2,0,0,0,0,0,0,0,0,0,1,3,1,3,5,3,0,1,5,3,3,3,2,0,0,5,1,NA,NA,3,2,5,2,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",10411,44,1,1,"10/24/13 13:04",2,5,4,0,"10/24/13 13:12","in class/studying",3,3,4,4,5,3,NA,NA,NA,NA,NA,NA,4,2,2,1,3,3,3,2,1,3,3,4,3,0,1,0,0,0,0,0,0,0,1,3,2,3,4,4,0,1,4,3,2,4,2,0,0,5,1,NA,NA,3,3,2,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",10404,30,1,1,"10/24/13 12:53",15,57,4,0,"10/24/13 12:55","Participating in a psychology study",3,4,4,4,5,3,NA,NA,NA,NA,NA,NA,2,1,2,1,2,3,3,1,2,4,3,4,2,0,0,0,0,0,0,0,0,0,0,4,1,4,1,1,1,1,3,3,2,3,1,0,0,3,1,NA,NA,2,4,2,4,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",10352,43,1,1,"10/24/13 12:38",11,41,4,0,"10/24/13 12:40","Chem lab and studying",2,4,1,3,5,5,NA,NA,NA,NA,NA,NA,4,2,5,1,1,3,2,4,2,1,2,5,5,0,1,0,0,0,0,0,0,0,0,5,4,5,1,3,0,1,5,1,2,3,3,0,1,2,1,NA,NA,5,5,3,4,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",10413,38,1,1,"10/24/13 12:34",13,49,4,0,"10/24/13 12:37","Studying",4,1,1,NA,5,1,NA,NA,NA,NA,NA,NA,5,NA,5,2,5,5,4,1,1,1,NA,5,1,1,1,1,0,0,0,0,0,0,0,3,NA,1,5,4,0,0,5,2,1,5,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",10426,29,1,1,"10/24/13 12:13",2,5,4,0,"10/24/13 12:14","Working on a paper for my philosophy class.",2,3,1,NA,4,4,NA,NA,NA,NA,NA,NA,5,NA,5,1,2,3,2,2,1,1,NA,3,3,1,1,0,1,0,0,0,0,0,0,3,NA,3,5,4,0,0,5,1,1,5,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",10342,53,1,1,"10/24/13 12:08",15,57,4,0,"10/24/13 12:10","In a lecture",3,3,2,5,5,3,NA,NA,NA,NA,NA,NA,5,1,5,2,3,5,3,2,1,3,5,5,2,0,1,0,0,0,1,0,0,0,1,4,NA,3,5,3,0,1,5,3,2,5,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",10330,38,1,1,"10/24/13 12:04",13,49,4,0,"10/24/13 12:07","Clean the dorm room, watched TV, and worked on a lab report",4,1,3,NA,3,1,NA,NA,NA,NA,NA,NA,4,NA,3,3,5,5,5,1,1,2,NA,3,1,0,1,1,1,0,0,0,0,1,0,3,NA,2,5,5,0,0,3,1,1,3,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",10345,15,1,1,"10/24/13 12:03",15,57,4,0,"10/24/13 12:06","I was studying for a quiz and then I had to turn in my chemistry lab report.",4,3,3,4,5,4,NA,NA,NA,NA,NA,NA,5,1,3,1,3,4,3,2,1,3,3,4,4,0,1,0,0,0,0,0,0,0,0,2,1,4,5,2,0,1,5,3,4,5,4,0,0,3,1,NA,NA,5,5,3,3,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",10349,29,1,1,"10/23/13 14:56",3,9,3,0,"10/23/13 14:58","Studying for chem in Olin",2,3,1,4,5,3,NA,NA,NA,NA,NA,NA,5,1,5,1,3,4,3,1,2,1,3,5,3,0,1,0,0,0,0,0,0,0,0,4,NA,2,4,3,0,1,5,3,2,5,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",10379,12,1,1,"10/23/13 13:33",15,57,3,0,"10/23/13 13:35","Hanging out slash studying in Holmes lounge",4,1,5,4,4,2,NA,NA,NA,NA,NA,NA,4,1,1,3,4,4,4,1,1,4,3,4,2,0,1,0,1,0,0,0,0,0,0,3,4,1,3,4,0,1,4,4,4,2,4,0,0,3,1,NA,NA,4,4,3,4,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",10360,12,1,1,"10/23/13 13:14",8,29,3,0,"10/23/13 13:17","attending my favorite class",3,2,3,5,4,3,NA,NA,NA,NA,NA,NA,3,1,3,2,3,4,4,1,2,3,4,4,3,0,0,0,0,0,0,0,0,0,1,2,2,2,4,3,0,1,5,2,2,3,2,0,0,3,1,NA,NA,1,3,2,3,5,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",10414,41,1,1,"10/23/13 12:35",12,45,3,0,"10/23/13 12:36","Studying for an exam",3,4,1,5,4,5,NA,NA,NA,NA,NA,NA,3,1,5,2,2,1,1,5,4,1,4,3,5,0,1,0,0,0,0,0,0,0,0,2,NA,4,5,3,1,1,3,2,3,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",10389,44,1,1,"10/23/13 12:32",14,53,3,0,"10/23/13 12:33","homework",2,4,3,NA,4,4,NA,NA,NA,NA,NA,NA,3,NA,4,2,2,3,2,2,4,3,NA,3,4,1,1,1,0,0,0,0,0,0,0,3,NA,4,3,3,0,0,4,5,2,3,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",10404,30,1,1,"10/23/13 12:29",14,53,3,0,"10/23/13 12:31","French class",2,2,3,4,4,3,NA,NA,NA,NA,NA,NA,2,1,3,2,3,3,3,1,1,2,3,3,2,0,0,0,0,0,0,0,0,0,1,3,1,2,5,2,0,1,3,2,2,3,2,0,0,3,1,NA,NA,3,4,3,4,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",10413,38,1,1,"10/23/13 12:23",12,45,3,0,"10/23/13 12:26","In class after volunteering this morning",3,2,4,5,5,3,NA,NA,NA,NA,NA,NA,5,1,3,1,3,4,4,1,1,4,5,5,3,0,0,0,0,0,0,0,0,0,1,3,1,3,5,3,0,1,5,3,3,3,2,0,0,2,1,NA,NA,3,4,3,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",10415,52,1,1,"10/23/13 12:19",9,33,3,0,"10/23/13 12:20","Working out",4,1,1,NA,4,2,NA,NA,NA,NA,NA,NA,5,NA,5,1,5,5,4,1,1,1,NA,3,2,0,0,0,0,0,0,0,0,0,0,1,NA,3,5,5,0,0,2,3,1,5,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",10371,25,1,1,"10/23/13 12:11",7,25,3,0,"10/23/13 12:21","in class",3,3,2,2,3,4,NA,NA,NA,NA,NA,NA,2,4,5,3,2,3,2,3,4,2,2,2,3,0,0,0,0,0,0,0,0,0,1,2,NA,2,4,2,0,1,3,3,1,3,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",10342,53,1,1,"10/23/13 12:08",14,53,3,0,"10/23/13 12:09","Working",3,2,2,5,5,3,NA,NA,NA,NA,NA,NA,5,1,5,2,4,5,5,1,3,2,5,5,3,0,1,0,0,0,1,0,0,0,0,5,NA,3,5,3,1,1,3,3,2,5,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",10412,30,1,1,"10/22/13 14:13",9,33,2,0,"10/22/13 14:15","Got ready for class then went to lab",2,4,2,4,4,3,NA,NA,NA,NA,NA,NA,3,2,4,1,3,2,3,1,1,2,3,3,2,0,0,1,1,0,1,0,0,0,1,4,2,3,5,1,1,1,4,2,2,3,2,0,0,4,1,NA,NA,3,3,2,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",10380,42,1,1,"10/22/13 13:36",11,41,2,0,"10/22/13 13:50","In class",3,3,4,4,3,2,NA,NA,NA,NA,NA,NA,4,1,2,3,4,3,3,1,1,3,3,3,1,0,1,0,0,0,0,0,0,0,1,2,1,1,5,3,1,1,3,3,3,4,2,0,0,4,1,NA,NA,3,3,2,4,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",10402,21,1,1,"10/22/13 13:34",6,21,2,0,"10/22/13 13:37","In art history class",3,2,3,4,4,3,NA,NA,NA,NA,NA,NA,3,1,3,2,3,3,3,1,1,3,3,3,2,0,0,0,0,0,0,0,0,0,1,3,3,1,4,4,0,1,4,4,4,3,2,0,0,4,1,NA,NA,3,4,3,4,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",10352,43,1,1,"10/22/13 13:26",9,33,2,0,"10/22/13 13:30","Studying",4,1,2,4,5,1,NA,NA,NA,NA,NA,NA,4,1,5,1,5,5,4,1,1,2,3,5,1,1,1,0,0,0,0,0,0,0,0,5,2,1,5,5,0,0,5,2,3,4,5,0,0,4,1,NA,NA,5,5,3,4,2,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",10330,38,1,1,"10/22/13 13:13",11,41,2,0,"10/22/13 13:14","Watched TV in my room and did a little homework",3,1,2,NA,3,1,NA,NA,NA,NA,NA,NA,5,NA,5,4,5,5,4,1,1,2,NA,4,1,1,1,0,1,0,0,0,0,1,0,4,NA,1,5,5,0,0,3,2,1,3,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
