"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","Wave","waveDay","beepvar3","SID2","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp"
"97",16,1,6,21,3,4,3,3,1,1,3,1,1,"7","7.6",39,32,1.18518518518519,3.57142857142857,2.42857142857143,3.61904761904762,1.16666666666667,2.5952380952381,4.11111111111111,4.19047619047619,1.30952380952381
"10111",22,1,6,21,1,3,2,4,1,2,2,4,1,"7","7.6",72,37,1.05263157894737,3.61538461538462,2.6025641025641,3.64102564102564,1.14102564102564,2.57692307692308,3.36842105263158,3.88461538461538,2.33333333333333
"10121",9,1,6,21,1,2,1,3,1,4,3,5,2,"7","7.6",27,39,1.37857142857143,3.35714285714286,2.21428571428571,3.03571428571429,1.35714285714286,2.53571428571429,3.20714285714286,3.78571428571429,1.89285714285714
"10123",6,1,6,21,1,4,4,3,1,1,3,3,3,"7","7.6",18,41,1.19736842105263,3.15789473684211,2.78947368421053,3.10526315789474,1.68421052631579,2.63157894736842,3.78947368421053,3.36842105263158,2.68421052631579
"10125",5,1,6,21,1,2,2,3,1,4,4,3,3,"7","7.6",11,43,1.44444444444444,3,2,3.08333333333333,1.66666666666667,3,3,3.91666666666667,2.41666666666667
"10132",15,1,6,21,1,5,2,3,1,1,3,3,3,"7","7.6",41,48,1.12820512820513,2.97826086956522,2.08695652173913,3.97826086956522,1.23913043478261,2.73913043478261,3.58974358974359,4.02173913043478,2.91304347826087
"10136",17,1,6,21,1.70588235294118,5,3,4,2,2,3.97058823529412,4,2,"7","7.6",42,51,1.70588235294118,3.76595744680851,2.91489361702128,3.1063829787234,2.36170212765957,2.27659574468085,3.97058823529412,3.65957446808511,1.97872340425532
"10143",11,1,6,21,2,4,4,5,3,2,4,1,3,"7","7.6",31,54,2.20689655172414,3.73529411764706,2.73529411764706,3.5,2.23529411764706,2.67647058823529,2.86206896551724,3.14705882352941,3.11764705882353
"10150",6,1,6,21,1.0952380952381,5,3,3,3,1,4.57142857142857,4,3,"7","7.6",30,60,1.0952380952381,3.84375,2,3.3125,2.34375,2.875,4.57142857142857,4.25,2.21875
"10161",2,1,6,21,2,3,3,3,2,4,4,3,2,"7","7.6",20,63,1.753125,3.25,3.25,2.95,1.9,2.3,2.70625,2.8,2.85
"10172",13,1,6,21,2,4,3,3,2,3,4,3,2,"7","7.6",11,67,1.91666666666667,3.69230769230769,3,3.46153846153846,1.61538461538462,2.46153846153846,3.5,3.30769230769231,1.92307692307692
"10208",13,1,6,21,3,4,1,3,1,2,3,4,3,"7","7.6",71,76,1.67241379310345,4,2.31506849315068,4.26027397260274,1.05479452054795,2.15068493150685,3.31034482758621,3.54794520547945,1.86301369863014
"10227",25,1,6,21,1,3,2,3,2,2,3,3,3,"7","7.6",84,82,1.92307692307692,3.41666666666667,2.75,3.1547619047619,2.44047619047619,1.95238095238095,3.46153846153846,3.16666666666667,2.80952380952381
"10228",7,1,6,21,1,3,3,2,3,1,2,3,3,"7","7.6",25,83,1.09090909090909,2.76923076923077,2.23076923076923,3.38461538461538,1.30769230769231,2.73076923076923,3.22727272727273,3.5,1.73076923076923
"10234",9,1,6,21,2,3,1,2,2,2,3,3,3,"7","7.6",24,87,2.04545454545455,3.8,3.56,2.56,2.32,2.24,2.45454545454545,2.92,2.6
"10236",24,1,6,21,1.25862068965517,5,2,1,3,1,2.70689655172414,3,5,"7","7.6",69,88,1.25862068965517,3.68055555555556,1.625,3.83333333333333,1.31944444444444,2.02777777777778,2.70689655172414,3.91666666666667,1.80555555555556
"10270",52,1,6,21,1,3,2,2,1,4,4,4,3,"7","7.6",79,102,1.14285714285714,3.22619047619048,2.96428571428571,4.14285714285714,1.10714285714286,3.0952380952381,3.46753246753247,4.01190476190476,1.4047619047619
"10274",32,1,6,21,2,2,3,3,1,4,4,3,3,"7","7.6",89,104,1.37142857142857,3.26086956521739,1.89130434782609,4.1195652173913,1.04347826086957,2.95652173913043,4.01428571428571,4.33695652173913,1.79347826086957
"10287",9,1,6,21,1,2,3,3,3,1,4,4,3,"7","7.6",17,110,1.10526315789474,3.68421052631579,1.47368421052632,1.84210526315789,2.57894736842105,1.78947368421053,3.27777777777778,4.42105263157895,3.84210526315789
"10288",28,1,6,21,2,5,1,1,3,1,3,3,3,"7","7.6",79,111,1.44736842105263,3.01219512195122,2.34146341463415,3.89024390243902,1.68292682926829,2.91463414634146,4.47368421052632,3.5,1.97560975609756
"10289",16,1,6,21,2,2,2,3,2,3,3,5,3,"7","7.6",57,112,1.47457627118644,3.11666666666667,1.96666666666667,3.03333333333333,1.43333333333333,3.16666666666667,3.3728813559322,4.31666666666667,2.56666666666667
"10293",16,1,6,21,1,3,1,5,1,3,3,5,1,"7","7.6",23,114,1.09090909090909,2.5,1.5,4.42857142857143,1,3.21428571428571,3.23809523809524,4.53571428571429,1.28571428571429
"10308",32,1,6,21,1,3,1,3,1,3,4,3,5,"7","7.6",83,116,1.1044776119403,2.87209302325581,1.34883720930233,3.96511627906977,1.18604651162791,3.61627906976744,4.76119402985075,4.6046511627907,3.54651162790698
"10311",10,1,6,21,1,2,1,4,2,3,3,2,1,"7","7.6",63,119,1.28813559322034,2.92307692307692,2.21538461538462,3.26153846153846,1.87692307692308,2.63076923076923,3.38983050847458,3.66153846153846,2.61538461538462
"10318",3,1,6,21,1,5,3,3,2,1,3,3,3,"7","7.6",31,120,1.56521739130435,3.80645161290323,3,2.83870967741935,1.70967741935484,2.06451612903226,3.39130434782609,3.54838709677419,2.93548387096774
"10363",7,1,6,21,2,4,4,3,2,3,2,3,3,"7","7.6",35,137,2.18181818181818,3.36111111111111,2.33333333333333,2.63888888888889,2.08333333333333,2.30555555555556,2.57575757575758,2.86111111111111,2.94444444444444
"10365",24,1,6,21,1,5,1,3,2,1,5,5,3,"7","7.6",72,138,1.07692307692308,3.79746835443038,2.0379746835443,3.21518987341772,1.25316455696203,2.43037974683544,4.36538461538461,4.32911392405063,2.24050632911392
"10366",45,1,6,21,1,3,2,3,1,3,5,5,2,"7","7.6",97,139,1.0531914893617,3.27,2.27,3.82,1.16,3.21,4.56382978723404,4.86,2.27
"10372",95,1,6,21,1.97413793103448,5,3,4,3,1,3.45689655172414,3,3,"7","7.6",146,141,1.97413793103448,3.97515527950311,3.32919254658385,3.3167701863354,2.91304347826087,2.08074534161491,3.45689655172414,3.02484472049689,3.21739130434783
"10380",4,1,6,21,1.41935483870968,4,5,5,1,2,2.51612903225806,2,2,"7","7.6",38,143,1.41935483870968,3.21052631578947,3.15789473684211,3.57894736842105,1.15789473684211,2.65789473684211,2.51612903225806,2.76315789473684,1.52631578947368
"10397",89,1,6,21,2.01626016260163,4,2,5,1,1,3.35833333333333,5,2,"7","7.6",134,151,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222
"10432",53,1,6,21,3,5,3,2,1,1,2,4,1,"7","7.6",127,159,1.08571428571429,3.58778625954198,1.90076335877863,3.63358778625954,1.16793893129771,2.27480916030534,3.06730769230769,4.56488549618321,1.61832061068702
"10437",96,1,6,21,2,2,1,5,1,4,5,4,2,"7","7.6",131,162,1.44776119402985,2.79285714285714,2.5,3.94285714285714,1.27857142857143,3.26428571428571,4.14925373134328,3.73571428571429,2.03571428571429
"10445",19,1,6,21,1,2,3,4,1,4,4,5,2,"7","7.6",52,166,1.18367346938776,3.40740740740741,2.24074074074074,3.2037037037037,1.44444444444444,3.75925925925926,4.3265306122449,4.61111111111111,2.7962962962963
"10447",18,1,6,21,1,2,1,5,1,5,4,5,1,"7","7.6",30,167,1,3.02702702702703,1.86486486486486,4.83783783783784,1,3.62162162162162,4.80769230769231,4.94594594594595,1.16216216216216
"10450",39,1,6,21,1,3,4,4,1,4,1,4,1,"7","7.6",65,169,1.46621621621622,3.7972972972973,3.08108108108108,3.66216216216216,1.2972972972973,1.97297297297297,1.73648648648649,3.83783783783784,2.68918918918919
"10454",3,1,6,21,1,4,1,3,1,3,3,4,2,"7","7.6",16,172,1.25,4.3125,1.875,3.0625,1.5,1.875,4.16666666666667,3.5,2.875
"10459",36,1,6,21,3,5,3,3,3,1,3,2,4,"7","7.6",88,174,1.90123456790123,3.14285714285714,2.7032967032967,2.64835164835165,1.7032967032967,2.34065934065934,3.65432098765432,3,3.01098901098901
"10490",112,1,6,21,1.65789473684211,5,5,5,1,1,3.97368421052632,2,1,"7","7.6",160,186,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714
"10492",35,1,6,21,1,2,3,3,1,5,4,4,1,"7","7.6",58,187,1.56896551724138,2.51515151515152,2.16666666666667,3.57575757575758,1.13636363636364,3.45454545454545,3.79310344827586,3.87878787878788,1.90909090909091
"10494",24,1,6,21,1,3,2,5,1,3,3,3,2,"7","7.6",31,189,1.16,3.27272727272727,1.51515151515152,3.27272727272727,1.75757575757576,2.51515151515152,3.72,3.36363636363636,2.66666666666667
"10523",35,1,6,21,1,4,3,4,1,1,3,3,1,"7","7.6",42,198,1.40540540540541,3.52083333333333,2.89583333333333,3.8125,1.22916666666667,2.79166666666667,3.43243243243243,3.54166666666667,1.66666666666667
"10543",43,1,6,21,2,3,3,4,1,3,2,2,2,"7","7.6",32,207,2.09756097560976,3.11111111111111,2.73333333333333,3.6,1.06666666666667,2.77777777777778,2.8780487804878,3.08888888888889,2.24444444444444
"10545",41,1,6,21,1.125,2,3,3,2,1,2.9375,1,2,"7","7.6",39,208,1.125,3.20833333333333,2.91666666666667,2.91666666666667,1.9375,1.64583333333333,2.9375,1.75,2.10416666666667
"12",18,1,6,21,2,2,2,4,2,5,4,3,2,"7","7.6",14,216,1.64285714285714,3.61111111111111,2.94444444444444,3.5,2.33333333333333,2.77777777777778,3.71428571428571,3.05555555555556,2.16666666666667
"10516",11,1,6,21,1,1,1,3,1,3,3,5,2,"7","7.6",10,228,1.5,2.90909090909091,1.36363636363636,3.36363636363636,1,3.36363636363636,2.5,4.36363636363636,1.72727272727273
"10292",11,2,6,22,1,2,2,4,1,5,4,4,2,"7","7.6",17,113,1.73333333333333,3.58823529411765,2.52941176470588,3.11764705882353,1.88235294117647,2.64705882352941,2.8,3.47058823529412,2.58823529411765
"10372",95,2,6,22,1,5,4,4,2,1,4,3,3,"7","7.6",147,141,1.97413793103448,3.97515527950311,3.32919254658385,3.3167701863354,2.91304347826087,2.08074534161491,3.45689655172414,3.02484472049689,3.21739130434783
"10397",89,2,6,22,2,3,3,3,2,3,2,4,2,"7","7.6",135,151,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222
"10437",96,2,6,22,2,3,2,5,1,4,4,4,1,"7","7.6",132,162,1.44776119402985,2.79285714285714,2.5,3.94285714285714,1.27857142857143,3.26428571428571,4.14925373134328,3.73571428571429,2.03571428571429
"10490",112,2,6,22,1.65789473684211,3,3,3,1,1,3.97368421052632,3,3,"7","7.6",161,186,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714
"10539",89,2,6,22,4,3,3,2,3,3,2,3,4,"7","7.6",118,204,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231
"10543",43,2,6,22,2,2,4,3,1,4,4,3,2,"7","7.6",33,207,2.09756097560976,3.11111111111111,2.73333333333333,3.6,1.06666666666667,2.77777777777778,2.8780487804878,3.08888888888889,2.24444444444444
"10372",95,3,6,23,1,5,1,3,2,2,4,5,2,"7","7.6",148,141,1.97413793103448,3.97515527950311,3.32919254658385,3.3167701863354,2.91304347826087,2.08074534161491,3.45689655172414,3.02484472049689,3.21739130434783
"10397",89,3,6,23,3,2,2,5,1,3,3,4,2,"7","7.6",136,151,2.01626016260163,3.42361111111111,2.83333333333333,3.95138888888889,1.79861111111111,2.65277777777778,3.35833333333333,3.97916666666667,1.90972222222222
"10437",96,3,6,23,1,1,1,2,4,3,5,4,4,"7","7.6",133,162,1.44776119402985,2.79285714285714,2.5,3.94285714285714,1.27857142857143,3.26428571428571,4.14925373134328,3.73571428571429,2.03571428571429
"10490",112,3,6,23,2,2,3,4,1,4,4,3,2,"7","7.6",162,186,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714
"10509",44,3,6,23,1,2,2,5,1,3,4,4,2,"7","7.6",62,193,1.53703703703704,2.38028169014085,2.88732394366197,3.54929577464789,1.54929577464789,3.12676056338028,3.11111111111111,3.25352112676056,2.61971830985915
"10523",35,3,6,23,1,3,3,2,1,3,4,5,2,"7","7.6",43,198,1.40540540540541,3.52083333333333,2.89583333333333,3.8125,1.22916666666667,2.79166666666667,3.43243243243243,3.54166666666667,1.66666666666667
"10539",89,3,6,23,2.28448275862069,3,2,2,3,2,3.05172413793103,4,4,"7","7.6",119,204,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231
"10543",43,3,6,23,2,4,4,4,1,3,2,2,2,"7","7.6",34,207,2.09756097560976,3.11111111111111,2.73333333333333,3.6,1.06666666666667,2.77777777777778,2.8780487804878,3.08888888888889,2.24444444444444
"36",14,4,6,24,1.2,5,2,2,2,1,2.5,1,1,"7","7.6",12,8,1.2,3.86666666666667,2.33333333333333,2.4,2,2.13333333333333,2.5,3.13333333333333,2.46666666666667
"51",27,4,6,24,1,2,2,5,1,3,5,5,2,"7","7.6",78,13,1.40540540540541,3.79268292682927,1.85365853658537,3.82926829268293,1.29268292682927,2.31707317073171,4.41891891891892,3.96341463414634,2.13414634146341
"52",10,4,6,24,2,3,2,3,2,3,3,4,3,"7","7.6",48,14,2.02083333333333,3.08,2.5,3.4,1.96,2.96,3.41666666666667,3.52,2.54
"54",28,4,6,24,1,3,1,1,2,3,3,5,1,"7","7.6",71,15,1.05084745762712,2.62666666666667,1.24,3.53333333333333,1.02666666666667,3.28,3.66101694915254,4.42666666666667,1.34666666666667
"61",23,4,6,24,2,1,1,3,1,4,4,3,1,"7","7.6",108,16,1.34831460674157,2.97345132743363,2.95575221238938,2.84955752212389,1.36283185840708,2.66371681415929,3.40449438202247,2.98230088495575,2.0353982300885
"70",19,4,6,24,2,4,5,4,2,3,4,4,3,"7","7.6",45,18,1.38375,2.46,2.08,3.36,1.54,3.56,4.03875,4.32,2.08
"91",29,4,6,24,1,3,1,4,1,2,2,4,1,"7","7.6",67,28,1.95454545454545,3.46575342465753,2.02739726027397,3.93150684931507,1.04109589041096,3.02739726027397,3.078125,3.9041095890411,1.41095890410959
"97",16,4,6,24,1.18518518518519,5,3,5,1,1,4.11111111111111,5,1,"7","7.6",40,32,1.18518518518519,3.57142857142857,2.42857142857143,3.61904761904762,1.16666666666667,2.5952380952381,4.11111111111111,4.19047619047619,1.30952380952381
"10111",22,4,6,24,1,3,2,3,1,2,3,3,4,"7","7.6",73,37,1.05263157894737,3.61538461538462,2.6025641025641,3.64102564102564,1.14102564102564,2.57692307692308,3.36842105263158,3.88461538461538,2.33333333333333
"10132",15,4,6,24,3,2,1,5,4,3,5,3,5,"7","7.6",42,48,1.12820512820513,2.97826086956522,2.08695652173913,3.97826086956522,1.23913043478261,2.73913043478261,3.58974358974359,4.02173913043478,2.91304347826087
"10136",17,4,6,24,1.70588235294118,5,3,4,2,2,3.97058823529412,4,2,"7","7.6",43,51,1.70588235294118,3.76595744680851,2.91489361702128,3.1063829787234,2.36170212765957,2.27659574468085,3.97058823529412,3.65957446808511,1.97872340425532
"10270",52,4,6,24,1,5,1,2,1,2,3,5,3,"7","7.6",80,102,1.14285714285714,3.22619047619048,2.96428571428571,4.14285714285714,1.10714285714286,3.0952380952381,3.46753246753247,4.01190476190476,1.4047619047619
"10293",16,4,6,24,1,2,1,5,1,4,4,5,1,"7","7.6",24,114,1.09090909090909,2.5,1.5,4.42857142857143,1,3.21428571428571,3.23809523809524,4.53571428571429,1.28571428571429
"10365",24,4,6,24,1,2,2,1,3,4,4,5,5,"7","7.6",73,138,1.07692307692308,3.79746835443038,2.0379746835443,3.21518987341772,1.25316455696203,2.43037974683544,4.36538461538461,4.32911392405063,2.24050632911392
"10372",95,4,6,24,3,4,5,3,3,2,2,3,3,"7","7.6",149,141,1.97413793103448,3.97515527950311,3.32919254658385,3.3167701863354,2.91304347826087,2.08074534161491,3.45689655172414,3.02484472049689,3.21739130434783
"10422",77,4,6,24,2,3,4,3,2,3,3,4,2,"7","7.6",81,157,2.30487804878049,3.42168674698795,3.03614457831325,3.43373493975904,1.93975903614458,2.83132530120482,3.04878048780488,3.12048192771084,2.53012048192771
"10447",18,4,6,24,1,2,2,5,1,4,5,5,1,"7","7.6",31,167,1,3.02702702702703,1.86486486486486,4.83783783783784,1,3.62162162162162,4.80769230769231,4.94594594594595,1.16216216216216
"10459",36,4,6,24,2,2,2,2,3,3,4,3,2,"7","7.6",89,174,1.90123456790123,3.14285714285714,2.7032967032967,2.64835164835165,1.7032967032967,2.34065934065934,3.65432098765432,3,3.01098901098901
"10490",112,4,6,24,1.65789473684211,4,3,3,1,1,3.97368421052632,3,3,"7","7.6",163,186,1.65789473684211,3.4,2.81142857142857,3.22857142857143,1.14857142857143,2.25714285714286,3.97368421052632,3.12,2.30285714285714
"10492",35,4,6,24,3,1,1,2,1,5,4,5,2,"7","7.6",59,187,1.56896551724138,2.51515151515152,2.16666666666667,3.57575757575758,1.13636363636364,3.45454545454545,3.79310344827586,3.87878787878788,1.90909090909091
"10494",24,4,6,24,1.16,5,1,5,2,1,3.72,4,3,"7","7.6",32,189,1.16,3.27272727272727,1.51515151515152,3.27272727272727,1.75757575757576,2.51515151515152,3.72,3.36363636363636,2.66666666666667
"10523",35,4,6,24,1,4,4,3,1,2,3,4,2,"7","7.6",44,198,1.40540540540541,3.52083333333333,2.89583333333333,3.8125,1.22916666666667,2.79166666666667,3.43243243243243,3.54166666666667,1.66666666666667
"10539",89,4,6,24,2,2,3,4,2,3,2,3,2,"7","7.6",120,204,2.28448275862069,3.16153846153846,2.73076923076923,3.18461538461538,2.22307692307692,2.65384615384615,3.05172413793103,3.42307692307692,2.70769230769231
"10543",43,4,6,24,2,2,2,2,1,3,4,4,4,"7","7.6",35,207,2.09756097560976,3.11111111111111,2.73333333333333,3.6,1.06666666666667,2.77777777777778,2.8780487804878,3.08888888888889,2.24444444444444
"10545",41,4,6,24,1.125,1,2,2,1,1,2.9375,1,3,"7","7.6",40,208,1.125,3.20833333333333,2.91666666666667,2.91666666666667,1.9375,1.64583333333333,2.9375,1.75,2.10416666666667
"12",18,4,6,24,1.64285714285714,5,4,3,3,1,3.71428571428571,2,2,"7","7.6",15,216,1.64285714285714,3.61111111111111,2.94444444444444,3.5,2.33333333333333,2.77777777777778,3.71428571428571,3.05555555555556,2.16666666666667
"10413",81,2,60,238,3,2,4,4,3,3,3,2,2,"7","7.60",90,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10281",16,2,60,238,2,2,2,3,1,3,2,3,2,"7","7.60",9,226,1.84615384615385,4.25,2.3125,2.625,1.5625,2.25,2.07142857142857,2.8125,2
"10413",81,3,60,239,3,3,4,4,3,2,3,2,2,"7","7.60",91,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10281",16,3,60,239,2,5,2,2,2,2,2,3,2,"7","7.60",10,226,1.84615384615385,4.25,2.3125,2.625,1.5625,2.25,2.07142857142857,2.8125,2
"10336",30,4,60,240,1,3,3,5,2,4,5,4,3,"7","7.60",28,128,1.35294117647059,3.51351351351351,2.91891891891892,2.94594594594595,2.02702702702703,2.43243243243243,3.41176470588235,3.05405405405405,2.72972972972973
"10281",16,4,60,240,2,5,2,2,1,2,2,2,2,"7","7.60",11,226,1.84615384615385,4.25,2.3125,2.625,1.5625,2.25,2.07142857142857,2.8125,2
"10413",81,3,61,243,2,4,5,4,1,2,4,2,1,"7","7.61",92,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10336",30,2,62,246,1,5,3,3,3,2,5,3,3,"7","7.62",29,128,1.35294117647059,3.51351351351351,2.91891891891892,2.94594594594595,2.02702702702703,2.43243243243243,3.41176470588235,3.05405405405405,2.72972972972973
"10413",81,3,62,247,1,3,3,5,1,3,5,4,1,"7","7.62",93,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10413",81,4,62,248,1,3,2,5,2,3,5,4,1,"7","7.62",94,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10413",81,1,63,249,1,3,3,5,1,4,5,3,1,"7","7.63",95,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10413",81,2,63,250,1,3,2,4,1,4,5,4,1,"7","7.63",96,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10413",81,4,63,252,1,4,5,4,1,2,5,3,2,"7","7.63",97,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10413",81,1,64,253,3,4,3,4,2,2,2,2,1,"7","7.64",98,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10413",81,1,65,257,1,3,2,3,1,4,5,3,2,"7","7.65",99,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10336",30,1,66,261,1,4,5,2,1,2,3,3,2,"7","7.66",30,128,1.35294117647059,3.51351351351351,2.91891891891892,2.94594594594595,2.02702702702703,2.43243243243243,3.41176470588235,3.05405405405405,2.72972972972973
"10336",30,2,67,266,1,2,2,4,1,4,4,4,1,"7","7.67",31,128,1.35294117647059,3.51351351351351,2.91891891891892,2.94594594594595,2.02702702702703,2.43243243243243,3.41176470588235,3.05405405405405,2.72972972972973
"10281",16,2,67,266,2,4,2,3,2,2,2,3,2,"7","7.67",12,226,1.84615384615385,4.25,2.3125,2.625,1.5625,2.25,2.07142857142857,2.8125,2
"10413",81,3,67,267,1,3,3,2,1,2,4,3,2,"7","7.67",100,154,1.39325842696629,3.38235294117647,2.32352941176471,3.55882352941176,2.06862745098039,2.56862745098039,4.39325842696629,3.69607843137255,1.94117647058824
"10281",16,2,69,274,2,2,2,2,2,4,2,3,2,"7","7.69",13,226,1.84615384615385,4.25,2.3125,2.625,1.5625,2.25,2.07142857142857,2.8125,2
"10281",16,4,69,276,2,5,2,2,2,2,2,3,2,"7","7.69",14,226,1.84615384615385,4.25,2.3125,2.625,1.5625,2.25,2.07142857142857,2.8125,2
"17",17,1,7,25,1,4,1,4,1,3,3,4,1,"7","7.7",183,4,1.39189189189189,3.18716577540107,2.43850267379679,3.37433155080214,1.24598930481283,3.06417112299465,2.84459459459459,3.97326203208556,1.9144385026738
"36",14,1,7,25,1.2,5,3,2,1,2,2.5,5,1,"7","7.7",13,8,1.2,3.86666666666667,2.33333333333333,2.4,2,2.13333333333333,2.5,3.13333333333333,2.46666666666667
"45",17,1,7,25,2,5,1,1,2,3,4,3,5,"7","7.7",70,10,1.74285714285714,3.16438356164384,2.28767123287671,3.06849315068493,1.46575342465753,3.28767123287671,3.67142857142857,3.78082191780822,3
"51",27,1,7,25,2,3,3,2,2,3,4,4,3,"7","7.7",79,13,1.40540540540541,3.79268292682927,1.85365853658537,3.82926829268293,1.29268292682927,2.31707317073171,4.41891891891892,3.96341463414634,2.13414634146341
"54",28,1,7,25,1,3,1,2,1,4,3,4,1,"7","7.7",72,15,1.05084745762712,2.62666666666667,1.24,3.53333333333333,1.02666666666667,3.28,3.66101694915254,4.42666666666667,1.34666666666667
"61",23,1,7,25,1,3,2,3,1,2,3,3,1,"7","7.7",109,16,1.34831460674157,2.97345132743363,2.95575221238938,2.84955752212389,1.36283185840708,2.66371681415929,3.40449438202247,2.98230088495575,2.0353982300885
"70",19,1,7,25,1,1,1,3,1,5,4,5,1,"7","7.7",46,18,1.38375,2.46,2.08,3.36,1.54,3.56,4.03875,4.32,2.08
"91",29,1,7,25,2,3,2,4,1,4,3.078125,3,1,"7","7.7",68,28,1.95454545454545,3.46575342465753,2.02739726027397,3.93150684931507,1.04109589041096,3.02739726027397,3.078125,3.9041095890411,1.41095890410959
"97",16,1,7,25,1,5,1,3,1,1,3,5,1,"7","7.7",41,32,1.18518518518519,3.57142857142857,2.42857142857143,3.61904761904762,1.16666666666667,2.5952380952381,4.11111111111111,4.19047619047619,1.30952380952381
"10107",10,1,7,25,1,3,4,4,1,3,4,5,2,"7","7.7",23,35,1.53125,3.375,2,3.625,1.375,3.08333333333333,3.63541666666667,3.95833333333333,2.16666666666667
"10111",22,1,7,25,1,3,2,4,1,3,3,3,2,"7","7.7",74,37,1.05263157894737,3.61538461538462,2.6025641025641,3.64102564102564,1.14102564102564,2.57692307692308,3.36842105263158,3.88461538461538,2.33333333333333
"10125",5,1,7,25,1,5,1,2,1,1,1,4,3,"7","7.7",12,43,1.44444444444444,3,2,3.08333333333333,1.66666666666667,3,3,3.91666666666667,2.41666666666667
"10129",9,1,7,25,1.57692307692308,5,5,5,3,1,3.46153846153846,2,3,"7","7.7",31,46,1.57692307692308,3.34375,3.125,3.28125,2.125,2.8125,3.46153846153846,3.8125,3.0625
"10132",15,1,7,25,1,3,2,3,1,3,4,3,5,"7","7.7",43,48,1.12820512820513,2.97826086956522,2.08695652173913,3.97826086956522,1.23913043478261,2.73913043478261,3.58974358974359,4.02173913043478,2.91304347826087
"10136",17,1,7,25,2,4,3,2,3,2,4,3,2,"7","7.7",44,51,1.70588235294118,3.76595744680851,2.91489361702128,3.1063829787234,2.36170212765957,2.27659574468085,3.97058823529412,3.65957446808511,1.97872340425532
"10143",11,1,7,25,2,2,2,4,1,4,4,4,1,"7","7.7",32,54,2.20689655172414,3.73529411764706,2.73529411764706,3.5,2.23529411764706,2.67647058823529,2.86206896551724,3.14705882352941,3.11764705882353
"10150",6,1,7,25,1.0952380952381,4,1,5,2,3,4.57142857142857,5,3,"7","7.7",31,60,1.0952380952381,3.84375,2,3.3125,2.34375,2.875,4.57142857142857,4.25,2.21875
"10157",7,1,7,25,2,3,3,1,1,3,5,5,3,"7","7.7",60,62,1.32727272727273,3.04918032786885,2.16393442622951,3.77049180327869,1.11475409836066,3.47540983606557,4.58181818181818,4.62295081967213,2
"10172",13,1,7,25,2,4,2,4,1,2,4,4,1,"7","7.7",12,67,1.91666666666667,3.69230769230769,3,3.46153846153846,1.61538461538462,2.46153846153846,3.5,3.30769230769231,1.92307692307692
"10186",5,1,7,25,2,1,3,4,1,5,3,3,3,"7","7.7",10,71,1.72727272727273,3.18181818181818,2.18181818181818,3,1.45454545454545,2.72727272727273,2.81818181818182,3.63636363636364,2.90909090909091
